R_HIP Rot ANG	R_HIP Abd ANG	R_HIP Flex ANG	R_KNEE Rot ANG	R_KNEE Abd ANG	R_KNEE Flex ANG	R_ANK Rot ANG	R_ANK Abd ANG	R_ANK  Flex ANG	R_Elbow_Ang	R_Shl_Add_Ang	R_Shl_Flex_Ang	L_HIP Rot ANG	L_HIP Abd ANG	L_HIP Flex ANG	L_KNEE Rot ANG	L_KNEE Abd ANG	L_KNEE Flex ANG	L_ANK Rot ANG	L_ANK Abd ANG	L_ANK Flex ANG	L_Elbow_Ang	L_Shl_Add_Ang	L_Shl_Flex_Ang	Head_Lat_Tilt	Head_Fwd_Tilt	Head_Rotation	Trunk_Lat_Tilt	Trunk_Fwd_Tilt	Trunk_Rotation	Pelvis_Lat_Tilt	Pelvis_Fwd_Tilt	Pelvis_Rotation	R_Foot_Orientation	R_Foot_Elevation	R_Foot_Null	L_Foot_Orientation	L_Foot_Elevation	L_Foot_Null	R_HIP Rot FRC	R_HIP Abd FRC	R_HIP Flex FRC	R_KNEE Rot FRC	R_KNEE Abd FRC	R_KNEE Flex FRC	R_ANK Rot FRC	R_ANK Abd FRC	R_ANK  Flex FRC	R_GRF_FWD	R_GRF_LAT	R_GRF_VRT	L_HIP Rot FRC	L_HIP Abd FRC	L_HIP Flex FRC	L_KNEE Rot FRC	L_KNEE Abd FRC	L_KNEE Flex FRC	L_ANK Rot FRC	L_ANK Abd FRC	L_ANK  Flex FRC	L_GRF_FWD	L_GRF_LAT	L_GRF_VRT	R_HIP Rot MOM	R_HIP Abd MOM	R_HIP Flex MOM	R_KNEE Rot MOM	R_KNEE Abd MOM	R_KNEE Flex MOM	R_ANK Rot MOM	R_ANK Abd MOM	R_ANK  Flex MOM	L_HIP Rot MOM	L_HIP Abd MOM	L_HIP Flex MOM	L_KNEE Rot MOM	L_KNEE Abd MOM	L_KNEE Flex MOM	L_ANK Rot MOM	L_ANK Abd MOM	L_ANK  Flex MOM	R_HIP PWR	R_KNEE PWR	R_ANK PWR	L_HIP PWR	L_KNEE PWR	L_ANK PWR
-5.566	-2.71	30.511	-23.092	-1	20.759	10.263	10.087	1.034	14.596	11.514	-10.515	14.037	4.057	3.144	-29.769	-0.248	2.732	18.665	35.494	-3.667	27.51	10.04	15.247	0	0	0	-0.545	-1.568	4.36	-0.72	10.604	8.496	-10.526	-2.469	0	-9.234	2.925	0	-0.178	-0.018	-0.002	-0.087	-0.061	0.021	-0.034	-0.023	-0.003	0	0	0	-0.161	0.013	-0.015	-0.067	-0.004	-0.005	-0.014	-0.001	-0.011	0	0	0	-0.008	-0.038	0.283	0	0.048	-0.155	-0.001	-0.001	-0.008	0	-0.053	-0.024	0.001	-0.013	-0.004	-0.004	-0.001	-0.005	0.194	-1.273	0.002	-0.034	0	-0.001
-5.362	-2.693	30.04	-23.563	-0.559	17.068	10.345	10.195	1.024	13.931	11.476	-11.759	14.227	3.792	2.482	-29.314	-0.273	2.745	18.303	34.391	-2.889	28.841	9.843	16.353	0	0	0	-0.582	-1.572	4.518	-0.909	10.552	9.052	-10.126	-5.64	0	-9.217	3.267	0	-0.183	-0.017	-0.003	-0.091	-0.062	0.021	-0.034	-0.026	-0.003	0	0	0	-0.164	0.013	-0.014	-0.068	-0.004	-0.005	-0.015	0	-0.011	0	0	0	-0.007	-0.044	0.304	0	0.054	-0.169	-0.001	-0.001	-0.008	0	-0.053	-0.024	0.001	-0.012	-0.004	-0.004	-0.001	-0.006	0.251	-1.375	0.001	-0.034	0.001	-0.002
-5.135	-2.693	29.473	-24.243	-0.163	13.35	10.514	10.408	0.896	13.367	11.449	-13.013	14.415	3.537	1.83	-28.791	-0.297	2.816	17.889	33.209	-2.092	30.17	9.666	17.42	0	0	0	-0.608	-1.596	4.674	-1.084	10.491	9.621	-9.814	-8.67	0	-9.18	3.666	0	-0.187	-0.016	-0.005	-0.094	-0.063	0.021	-0.034	-0.029	-0.002	0	0	0	-0.167	0.013	-0.014	-0.069	-0.004	-0.004	-0.015	0	-0.011	0	0	0	-0.005	-0.049	0.323	-0.001	0.061	-0.181	-0.001	0	-0.007	0	-0.052	-0.024	0	-0.012	-0.004	-0.004	-0.001	-0.006	0.3	-1.439	0.001	-0.033	0.001	-0.003
-4.918	-2.707	28.839	-25.12	0.165	9.681	10.766	10.722	0.663	12.897	11.43	-14.271	14.599	3.297	1.195	-28.224	-0.325	2.945	17.457	31.97	-1.31	31.488	9.508	18.448	0	0	0	-0.623	-1.639	4.826	-1.241	10.426	10.194	-9.627	-11.518	0	-9.119	4.126	0	-0.189	-0.013	-0.006	-0.096	-0.063	0.02	-0.033	-0.032	-0.001	0	0	0	-0.169	0.013	-0.014	-0.069	-0.004	-0.004	-0.016	0	-0.01	0	0	0	-0.004	-0.054	0.34	-0.001	0.067	-0.192	0	0	-0.007	0	-0.05	-0.024	0	-0.011	-0.004	-0.004	-0.001	-0.006	0.335	-1.455	0.001	-0.033	0.001	-0.003
-4.756	-2.728	28.177	-26.145	0.417	6.153	11.077	11.108	0.354	12.509	11.418	-15.523	14.776	3.072	0.582	-27.642	-0.359	3.129	17.048	30.724	-0.579	32.787	9.367	19.438	0	0	0	-0.63	-1.699	4.974	-1.382	10.36	10.762	-9.595	-14.142	0	-9.033	4.648	0	-0.189	-0.01	-0.008	-0.096	-0.063	0.02	-0.033	-0.035	0	0	0	0	-0.17	0.013	-0.013	-0.07	-0.004	-0.003	-0.016	0	-0.01	0	0	0	-0.003	-0.058	0.354	-0.001	0.073	-0.202	0	0	-0.006	0	-0.048	-0.026	0	-0.01	-0.004	-0.004	-0.001	-0.006	0.353	-1.416	0.001	-0.034	0.002	-0.003
-4.702	-2.747	27.529	-27.233	0.599	2.874	11.412	11.525	0.015	12.193	11.413	-16.761	14.94	2.862	-0.006	-27.07	-0.401	3.366	16.692	29.524	0.075	34.055	9.241	20.391	0	0	0	-0.629	-1.775	5.117	-1.506	10.299	11.314	-9.739	-16.502	0	-8.924	5.226	0	-0.188	-0.007	-0.009	-0.096	-0.062	0.019	-0.032	-0.038	0.001	0	0	0	-0.171	0.013	-0.013	-0.07	-0.004	-0.003	-0.016	0	-0.009	0	0	0	-0.001	-0.06	0.365	-0.001	0.079	-0.209	0	0	-0.005	0	-0.044	-0.028	0	-0.009	-0.003	-0.004	-0.001	-0.006	0.355	-1.32	0.001	-0.036	0.002	-0.003
-4.815	-2.76	26.938	-28.271	0.733	-0.037	11.725	11.936	-0.297	11.938	11.414	-17.976	15.083	2.666	-0.565	-26.528	-0.451	3.653	16.409	28.421	0.641	35.285	9.125	21.304	0	0	0	-0.623	-1.861	5.257	-1.613	10.247	11.841	-10.061	-18.557	0	-8.795	5.851	0	-0.187	-0.004	-0.009	-0.094	-0.061	0.019	-0.031	-0.04	0.001	0	0	0	-0.173	0.014	-0.013	-0.07	-0.004	-0.002	-0.017	0	-0.009	0	0	0	0	-0.06	0.373	-0.001	0.084	-0.214	0.001	0	-0.005	0	-0.04	-0.031	0	-0.007	-0.002	-0.003	-0.001	-0.006	0.34	-1.168	0.001	-0.039	0.001	-0.004
-5.149	-2.764	26.45	-29.14	0.853	-2.465	11.976	12.323	-0.53	11.734	11.421	-19.16	15.2	2.486	-1.093	-26.027	-0.51	3.991	16.208	27.453	1.113	36.464	9.019	22.177	0	0	0	-0.611	-1.955	5.392	-1.703	10.204	12.335	-10.546	-20.269	0	-8.65	6.519	0	-0.185	-0.002	-0.009	-0.092	-0.06	0.02	-0.03	-0.041	0.002	0	0	0	-0.175	0.015	-0.012	-0.071	-0.003	-0.001	-0.017	0	-0.008	0	0	0	0.001	-0.058	0.378	-0.002	0.088	-0.215	0.001	0	-0.004	0	-0.034	-0.036	0	-0.006	0	-0.003	-0.001	-0.007	0.312	-0.971	0.001	-0.044	0	-0.004
-5.741	-2.759	26.097	-29.734	0.99	-4.311	12.136	12.683	-0.644	11.569	11.431	-20.305	15.284	2.323	-1.587	-25.569	-0.58	4.378	16.091	26.647	1.484	37.581	8.924	23.007	0	0	0	-0.592	-2.054	5.524	-1.777	10.172	12.789	-11.157	-21.609	0	-8.489	7.231	0	-0.183	-0.001	-0.008	-0.089	-0.059	0.02	-0.029	-0.041	0.003	0	0	0	-0.176	0.017	-0.012	-0.071	-0.002	0	-0.017	0	-0.008	0	0	0	0.002	-0.052	0.38	-0.002	0.091	-0.214	0.001	0.001	-0.004	0	-0.028	-0.043	0	-0.004	0.002	-0.003	-0.001	-0.007	0.275	-0.742	0.001	-0.05	-0.002	-0.004
-6.595	-2.742	25.903	-29.98	1.162	-5.511	12.193	13.03	-0.622	11.429	11.441	-21.402	15.322	2.174	-2.049	-25.139	-0.66	4.816	16.043	25.994	1.756	38.619	8.843	23.794	0	0	0	-0.568	-2.157	5.649	-1.838	10.149	13.2	-11.836	-22.561	0	-8.31	7.999	0	-0.18	-0.002	-0.007	-0.086	-0.058	0.021	-0.027	-0.04	0.004	0	0	0	-0.178	0.019	-0.012	-0.072	-0.001	0	-0.017	0	-0.007	0	0	0	0.003	-0.045	0.378	-0.002	0.093	-0.209	0.001	0.001	-0.003	0	-0.022	-0.052	0	-0.002	0.005	-0.003	-0.001	-0.007	0.233	-0.504	0.001	-0.058	-0.005	-0.003
-7.681	-2.706	25.867	-29.843	1.363	-6.047	12.149	13.387	-0.473	11.3	11.449	-22.445	15.304	2.033	-2.481	-24.712	-0.749	5.305	16.036	25.453	1.941	39.564	8.781	24.534	0	0	0	-0.541	-2.265	5.765	-1.891	10.133	13.561	-12.516	-23.117	0	-8.113	8.835	0	-0.179	-0.003	-0.006	-0.083	-0.056	0.022	-0.026	-0.039	0.004	0	0	0	-0.18	0.022	-0.011	-0.072	0	0.001	-0.018	0	-0.007	0	0	0	0.004	-0.034	0.373	-0.002	0.093	-0.2	0.001	0.001	-0.003	0	-0.014	-0.063	0	-0.001	0.008	-0.003	0	-0.007	0.192	-0.276	0.001	-0.068	-0.009	-0.003
-8.936	-2.647	25.971	-29.327	1.568	-5.953	12.015	13.783	-0.231	11.17	11.45	-23.427	15.22	1.889	-2.886	-24.261	-0.842	5.845	16.036	24.969	2.055	40.401	8.741	25.225	0	0	0	-0.514	-2.377	5.873	-1.942	10.119	13.87	-13.127	-23.288	0	-7.901	9.756	0	-0.177	-0.006	-0.003	-0.08	-0.054	0.023	-0.025	-0.036	0.004	0	0	0	-0.182	0.025	-0.01	-0.073	0.002	0.001	-0.018	0	-0.007	0	0	0	0.004	-0.021	0.364	-0.002	0.091	-0.188	0.001	0.001	-0.003	0.001	-0.006	-0.076	0	0.001	0.012	-0.003	0	-0.007	0.156	-0.08	0.001	-0.078	-0.016	-0.003
-10.275	-2.556	26.177	-28.473	1.738	-5.316	11.801	14.253	0.053	11.03	11.44	-24.342	15.069	1.736	-3.269	-23.779	-0.941	6.438	16.026	24.513	2.095	41.122	8.728	25.863	0	0	0	-0.488	-2.497	5.974	-1.998	10.102	14.13	-13.611	-23.094	0	-7.679	10.778	0	-0.177	-0.009	-0.001	-0.077	-0.052	0.024	-0.023	-0.033	0.004	0	0	0	-0.183	0.029	-0.008	-0.074	0.004	0.002	-0.018	0	-0.007	0	0	0	0.004	-0.007	0.35	-0.002	0.088	-0.174	0.001	0.001	-0.003	0.001	0.003	-0.09	-0.001	0.003	0.016	-0.002	0	-0.008	0.127	0.071	0	-0.087	-0.024	-0.003
-11.591	-2.431	26.433	-27.366	1.836	-4.268	11.515	14.837	0.317	10.867	11.416	-25.184	14.852	1.567	-3.63	-23.283	-1.045	7.083	16.026	24.102	2.034	41.718	8.745	26.443	0	0	0	-0.463	-2.627	6.064	-2.061	10.077	14.346	-13.927	-22.568	0	-7.453	11.915	0	-0.177	-0.013	0.002	-0.075	-0.049	0.024	-0.022	-0.029	0.004	0	0	0	-0.185	0.034	-0.007	-0.075	0.006	0.003	-0.019	0.001	-0.006	0	0	0	0.004	0.008	0.333	-0.002	0.084	-0.157	0.001	0.001	-0.004	0.002	0.012	-0.106	-0.001	0.004	0.021	-0.002	0	-0.008	0.106	0.17	0	-0.096	-0.035	-0.003
-12.759	-2.267	26.681	-26.139	1.841	-2.968	11.165	15.565	0.495	10.675	11.376	-25.946	14.573	1.382	-3.968	-22.809	-1.161	7.784	16.088	23.79	1.822	42.186	8.798	26.959	0	0	0	-0.439	-2.77	6.142	-2.134	10.042	14.531	-14.058	-21.748	0	-7.226	13.178	0	-0.178	-0.016	0.006	-0.074	-0.045	0.025	-0.021	-0.025	0.003	0	0	0	-0.186	0.039	-0.004	-0.077	0.009	0.003	-0.02	0.001	-0.006	0	0	0	0.003	0.024	0.312	-0.002	0.079	-0.138	0.001	0.001	-0.004	0.003	0.021	-0.123	-0.001	0.006	0.026	-0.002	0	-0.008	0.093	0.218	-0.001	-0.1	-0.049	-0.002
-13.637	-2.063	26.865	-24.958	1.756	-1.588	10.763	16.437	0.53	10.448	11.319	-26.622	14.234	1.181	-4.276	-22.394	-1.294	8.543	16.273	23.65	1.401	42.53	8.888	27.404	0	0	0	-0.413	-2.929	6.207	-2.217	9.999	14.695	-14.004	-20.676	0	-6.993	14.579	0	-0.18	-0.018	0.009	-0.073	-0.041	0.024	-0.02	-0.02	0.002	0	0	0	-0.187	0.044	-0.002	-0.079	0.012	0.004	-0.02	0.001	-0.006	0	0	0	0.003	0.04	0.288	-0.002	0.073	-0.119	0.001	0	-0.004	0.004	0.029	-0.141	-0.001	0.007	0.031	-0.003	0	-0.009	0.086	0.223	-0.002	-0.1	-0.066	-0.002
-14.091	-1.814	26.937	-23.996	1.61	-0.285	10.309	17.413	0.381	10.189	11.246	-27.209	13.83	0.965	-4.544	-22.068	-1.454	9.372	16.651	23.757	0.706	42.754	9.014	27.774	0	0	0	-0.382	-3.105	6.262	-2.312	9.949	14.849	-13.779	-19.391	0	-6.745	16.132	0	-0.183	-0.02	0.012	-0.073	-0.036	0.024	-0.02	-0.016	0.001	0	0	0	-0.189	0.049	0.001	-0.081	0.015	0.004	-0.021	0.001	-0.006	0	0	0	0.003	0.054	0.26	-0.002	0.067	-0.099	0	0	-0.005	0.005	0.037	-0.159	-0.001	0.008	0.036	-0.003	0	-0.009	0.082	0.2	-0.004	-0.091	-0.088	-0.001
-14.019	-1.523	26.868	-23.383	1.449	0.827	9.792	18.411	0.04	9.898	11.159	-27.704	13.357	0.738	-4.753	-21.856	-1.65	10.283	17.288	24.165	-0.329	42.865	9.169	28.067	0	0	0	-0.345	-3.297	6.309	-2.419	9.895	15.003	-13.411	-17.935	0	-6.468	17.854	0	-0.186	-0.02	0.015	-0.074	-0.031	0.023	-0.02	-0.012	0	0	0	0	-0.19	0.054	0.004	-0.084	0.018	0.005	-0.022	0.002	-0.006	0	0	0	0.002	0.066	0.231	-0.002	0.061	-0.08	0	0	-0.006	0.006	0.043	-0.176	-0.001	0.009	0.041	-0.003	0	-0.009	0.08	0.161	-0.006	-0.073	-0.112	0
-13.381	-1.197	26.645	-23.185	1.317	1.682	9.182	19.322	-0.463	9.582	11.059	-28.106	12.812	0.504	-4.886	-21.775	-1.893	11.292	18.247	24.905	-1.779	42.871	9.343	28.278	0	0	0	-0.299	-3.501	6.352	-2.539	9.841	15.165	-12.939	-16.349	0	-6.15	19.763	0	-0.189	-0.018	0.017	-0.075	-0.026	0.022	-0.02	-0.009	-0.001	0	0	0	-0.191	0.059	0.006	-0.087	0.021	0.005	-0.024	0.002	-0.007	0	0	0	0.002	0.077	0.201	-0.002	0.054	-0.063	0	0	-0.007	0.007	0.046	-0.194	-0.001	0.009	0.045	-0.003	0	-0.009	0.079	0.117	-0.008	-0.043	-0.14	0.001
-12.218	-0.848	26.28	-23.384	1.248	2.273	8.448	20.035	-1.061	9.244	10.952	-28.413	12.193	0.265	-4.918	-21.835	-2.192	12.42	19.584	25.987	-3.722	42.782	9.524	28.405	0	0	0	-0.244	-3.713	6.398	-2.671	9.793	15.344	-12.406	-14.68	0	-5.777	21.879	0	-0.192	-0.016	0.018	-0.076	-0.021	0.021	-0.021	-0.007	-0.002	0	0	0	-0.192	0.063	0.008	-0.09	0.023	0.006	-0.025	0.002	-0.008	0	0	0	0.001	0.084	0.171	-0.002	0.049	-0.048	0	0	-0.007	0.007	0.047	-0.21	-0.001	0.009	0.049	-0.004	-0.001	-0.01	0.076	0.078	-0.01	0	-0.17	0.001
-10.647	-0.494	25.797	-23.899	1.255	2.636	7.579	20.453	-1.669	8.893	10.842	-28.623	11.506	0.021	-4.825	-22.04	-2.556	13.686	21.349	27.39	-6.24	42.618	9.704	28.44	0	0	0	-0.18	-3.93	6.449	-2.815	9.756	15.545	-11.856	-12.983	0	-5.338	24.216	0	-0.195	-0.014	0.019	-0.078	-0.016	0.019	-0.021	-0.005	-0.002	0	0	0	-0.193	0.067	0.008	-0.094	0.024	0.006	-0.026	0.001	-0.009	0	0	0	0.001	0.089	0.142	-0.002	0.043	-0.034	-0.001	0	-0.008	0.008	0.046	-0.225	-0.002	0.008	0.052	-0.004	-0.001	-0.01	0.071	0.048	-0.012	0.056	-0.2	0.001
-8.832	-0.148	25.237	-24.62	1.337	2.839	6.597	20.513	-2.202	8.54	10.736	-28.736	10.769	-0.231	-4.587	-22.39	-2.985	15.107	23.568	29.029	-9.402	42.399	9.879	28.379	0	0	0	-0.109	-4.144	6.511	-2.975	9.735	15.771	-11.325	-11.316	0	-4.821	26.79	0	-0.197	-0.012	0.02	-0.079	-0.011	0.017	-0.022	-0.003	-0.003	0	0	0	-0.195	0.069	0.008	-0.098	0.025	0.006	-0.027	0.001	-0.011	0	0	0	0	0.091	0.116	-0.002	0.038	-0.023	-0.001	0	-0.009	0.009	0.041	-0.238	-0.002	0.007	0.053	-0.005	-0.001	-0.01	0.065	0.026	-0.013	0.124	-0.229	0.001
