R_HIP Rot ANG	R_HIP Abd ANG	R_HIP Flex ANG	R_KNEE Rot ANG	R_KNEE Abd ANG	R_KNEE Flex ANG	R_ANK Rot ANG	R_ANK Abd ANG	R_ANK  Flex ANG	R_Elbow_Ang	R_Shl_Add_Ang	R_Shl_Flex_Ang	L_HIP Rot ANG	L_HIP Abd ANG	L_HIP Flex ANG	L_KNEE Rot ANG	L_KNEE Abd ANG	L_KNEE Flex ANG	L_ANK Rot ANG	L_ANK Abd ANG	L_ANK Flex ANG	L_Elbow_Ang	L_Shl_Add_Ang	L_Shl_Flex_Ang	Head_Lat_Tilt	Head_Fwd_Tilt	Head_Rotation	Trunk_Lat_Tilt	Trunk_Fwd_Tilt	Trunk_Rotation	Pelvis_Lat_Tilt	Pelvis_Fwd_Tilt	Pelvis_Rotation	R_Foot_Orientation	R_Foot_Null	R_Foot_Null	L_Foot_Orientation	L_Foot_Null	L_Foot_Null	R_HIP Rot FRC	R_HIP Abd FRC	R_HIP Flex FRC	R_KNEE Rot FRC	R_KNEE Abd FRC	R_KNEE Flex FRC	R_ANK Rot FRC	R_ANK Abd FRC	R_ANK  Flex FRC	R_GRF_FWD	R_GRF_LAT	R_GRF_VRT	L_HIP Rot FRC	L_HIP Abd FRC	L_HIP Flex FRC	L_KNEE Rot FRC	L_KNEE Abd FRC	L_KNEE Flex FRC	L_ANK Rot FRC	L_ANK Abd FRC	L_ANK  Flex FRC	L_GRF_FWD	L_GRF_LAT	L_GRF_VRT	R_HIP Rot MOM	R_HIP Abd MOM	R_HIP Flex MOM	R_KNEE Rot MOM	R_KNEE Abd MOM	R_KNEE Flex MOM	R_ANK Rot MOM	R_ANK Abd MOM	R_ANK  Flex MOM	L_HIP Rot MOM	L_HIP Abd MOM	L_HIP Flex MOM	L_KNEE Rot MOM	L_KNEE Abd MOM	L_KNEE Flex MOM	L_ANK Rot MOM	L_ANK Abd MOM	L_ANK  Flex MOM	R_HIP PWR	R_KNEE PWR	R_ANK PWR	L_HIP PWR	L_KNEE PWR	L_ANK PWR	L TIBIALIS ANT	L GASTROCNEMIUS	L MEDIAL HAM	L RECTUS	R TIBIALIS ANT	R GASTROCNEMIUS	R MEDIAL HAM	R RECTUS
3.099	11.818	22.906	-14.462	-3.454	10.025	6.288	-1.001	-9.007	30.614	22.508	-25.923	-12.895	2.976	-16.052	-5.486	-2.152	20.122	7.338	0.247	1.917	45.33	20.017	14.276				-4.754	-2.951	-4.495	1.919	1.882	-5.608	-7.257	0	0	-3.688	0	0	-0.202	0.012	-0.018	-0.082	-0.014	0.003	-0.023	-0.005	0	0	0	0	-0.214	0.027	-0.016	-0.102	0.003	-0.005	-0.032	0.001	-0.001	0	0	0	0	-0.034	0.003	0	0.004	-0.008	0	0.001	-0.013	-0.002	-0.048	-0.109	0	-0.011	0.019	0	0	-0.019	0.003	0.01	0.015	0.258	-0.106	-0.09	285.809	5.027	281.567	3.028	60.766	16.542	57.145	30.57
3.157	11.918	22.235	-14.159	-3.203	10.787	5.868	-0.847	-8.185	30.573	22.374	-25.63	-12.638	2.185	-15.133	-6.591	-1.739	22.835	7.936	-0.07	-0.501	45.033	19.822	12.959				-4.831	-2.953	-4.328	2.067	1.659	-5.584	-7.235	0	0	-3.765	0	0	-0.196	0.007	-0.023	-0.079	-0.015	0.001	-0.023	-0.004	-0.001	0	0	0	-0.211	0.026	-0.015	-0.101	0	-0.006	-0.033	0.001	-0.001	0	0	0	-0.001	-0.049	0.006	0	0	-0.006	0	0.001	-0.013	-0.004	-0.049	-0.112	0.001	-0.014	0.015	-0.001	0	-0.019	0.009	0.006	0.02	0.274	-0.086	-0.098	300.795	4.927	295.54	3.467	58.091	17.949	92.743	31.798
3.263	12.018	21.45	-13.727	-2.961	11.431	5.339	-0.682	-7.261	30.589	22.241	-25.3	-12.281	1.399	-14.168	-7.877	-1.282	25.55	8.612	-0.476	-3.137	44.684	19.662	11.619				-4.908	-2.951	-4.154	2.212	1.407	-5.579	-7.208	0	0	-3.848	0	0	-0.19	0.003	-0.027	-0.076	-0.015	-0.002	-0.022	-0.003	-0.001	0	0	0	-0.206	0.025	-0.014	-0.099	-0.003	-0.008	-0.033	0	-0.001	0	0	0	-0.001	-0.064	0.008	0.001	-0.004	-0.004	-0.001	0.001	-0.013	-0.006	-0.05	-0.113	0.001	-0.017	0.012	-0.001	0	-0.019	0.013	0.004	0.022	0.289	-0.069	-0.102	321.718	5.04	316.475	4.922	56.501	19.84	139.254	32.833
3.39	12.123	20.561	-13.15	-2.744	11.931	4.692	-0.519	-6.296	30.668	22.113	-24.927	-11.827	0.622	-13.158	-9.287	-0.783	28.234	9.316	-0.975	-5.922	44.282	19.547	10.284				-4.987	-2.941	-3.97	2.356	1.14	-5.583	-7.177	0	0	-3.937	0	0	-0.182	0	-0.031	-0.072	-0.015	-0.004	-0.021	-0.002	-0.002	0	0	0	-0.201	0.023	-0.013	-0.096	-0.005	-0.009	-0.033	0	-0.001	0	0	0	-0.001	-0.078	0.008	0.001	-0.008	-0.003	-0.001	0.001	-0.013	-0.008	-0.051	-0.115	0.001	-0.02	0.01	-0.001	0	-0.018	0.014	0.002	0.024	0.304	-0.057	-0.103	349.597	5.34	345.63	7.883	56.166	22.167	196.632	33.72
3.507	12.236	19.589	-12.426	-2.564	12.279	3.938	-0.368	-5.337	30.808	21.991	-24.506	-11.289	-0.142	-12.095	-10.748	-0.252	30.867	9.99	-1.554	-8.754	43.834	19.48	8.984				-5.067	-2.921	-3.773	2.5	0.874	-5.585	-7.143	0	0	-4.039	0	0	-0.175	-0.002	-0.035	-0.069	-0.014	-0.006	-0.02	-0.002	-0.002	0	0	0	-0.195	0.022	-0.012	-0.093	-0.007	-0.01	-0.033	0	-0.002	0	0	0	-0.001	-0.09	0.006	0.001	-0.012	-0.001	-0.001	0.001	-0.012	-0.01	-0.051	-0.117	0.001	-0.023	0.009	-0.001	0	-0.018	0.012	0	0.024	0.32	-0.048	-0.099	384.278	5.788	383.16	12.947	56.955	24.784	263.562	34.432
3.582	12.358	18.565	-11.578	-2.434	12.486	3.111	-0.24	-4.412	31.006	21.876	-24.032	-10.693	-0.891	-10.966	-12.178	0.297	33.444	10.574	-2.179	-11.511	43.345	19.462	7.74				-5.148	-2.889	-3.562	2.646	0.622	-5.572	-7.11	0	0	-4.173	0	0	-0.167	-0.003	-0.038	-0.066	-0.013	-0.008	-0.019	-0.001	-0.002	0	0	0	-0.188	0.021	-0.011	-0.089	-0.009	-0.011	-0.032	0	-0.002	0	0	0	-0.002	-0.099	0.003	0.001	-0.014	0.001	-0.001	0.001	-0.012	-0.012	-0.05	-0.118	0.001	-0.025	0.008	-0.001	0	-0.018	0.006	0	0.023	0.339	-0.044	-0.09	424.156	6.344	427.815	20.85	58.536	27.472	336.895	34.942
3.586	12.492	17.527	-10.656	-2.357	12.578	2.266	-0.14	-3.538	31.257	21.768	-23.501	-10.071	-1.621	-9.755	-13.499	0.841	35.968	11.015	-2.793	-14.056	42.821	19.491	6.573				-5.231	-2.841	-3.334	2.794	0.398	-5.534	-7.077	0	0	-4.363	0	0	-0.16	-0.004	-0.041	-0.064	-0.012	-0.009	-0.019	0	-0.002	0	0	0	-0.183	0.02	-0.01	-0.085	-0.01	-0.012	-0.032	0.001	-0.002	0	0	0	-0.002	-0.106	-0.002	0.001	-0.017	0.003	-0.001	0.001	-0.012	-0.014	-0.05	-0.12	0.001	-0.028	0.008	-0.001	0	-0.017	-0.004	0	0.022	0.36	-0.043	-0.078	466.365	6.979	476.473	32.453	60.499	30.059	411.118	35.214
3.505	12.635	16.512	-9.725	-2.333	12.586	1.467	-0.07	-2.72	31.549	21.663	-22.907	-9.459	-2.327	-8.44	-14.648	1.353	38.452	11.275	-3.331	-16.251	42.269	19.566	5.496				-5.314	-2.776	-3.089	2.944	0.214	-5.46	-7.046	0	0	-4.637	0	0	-0.155	-0.004	-0.043	-0.062	-0.01	-0.01	-0.018	0	-0.002	0	0	0	-0.177	0.02	-0.01	-0.081	-0.01	-0.014	-0.031	0.002	-0.003	0	0	0	-0.002	-0.11	-0.008	0.001	-0.018	0.004	-0.001	0.001	-0.012	-0.016	-0.05	-0.121	0.001	-0.031	0.008	-0.002	0	-0.017	-0.016	0.001	0.02	0.383	-0.042	-0.063	506.978	7.673	524.385	48.542	62.5	32.469	477.786	35.318
3.343	12.785	15.548	-8.862	-2.355	12.537	0.775	-0.027	-1.96	31.874	21.559	-22.245	-8.891	-2.998	-7.005	-15.584	1.798	40.907	11.343	-3.731	-17.976	41.697	19.681	4.52				-5.398	-2.692	-2.826	3.093	0.078	-5.346	-7.015	0	0	-5.02	0	0	-0.15	-0.003	-0.044	-0.061	-0.008	-0.01	-0.018	0	-0.002	0	0	0	-0.173	0.02	-0.009	-0.076	-0.011	-0.015	-0.03	0.003	-0.003	0	0	0	-0.002	-0.112	-0.014	0.001	-0.019	0.006	-0.001	0.001	-0.011	-0.019	-0.05	-0.122	0.002	-0.033	0.008	-0.002	0	-0.016	-0.027	0.002	0.018	0.405	-0.04	-0.046	541.955	8.4	567.088	69.668	64.159	34.665	525.266	35.314
3.126	12.933	14.647	-8.136	-2.41	12.446	0.233	-0.005	-1.259	32.22	21.454	-21.512	-8.394	-3.613	-5.442	-16.306	2.139	43.333	11.233	-3.953	-19.143	41.109	19.832	3.647				-5.482	-2.591	-2.549	3.234	-0.009	-5.19	-6.987	0	0	-5.532	0	0	-0.146	-0.001	-0.045	-0.06	-0.007	-0.01	-0.017	0.001	-0.002	0	0	0	-0.17	0.02	-0.009	-0.072	-0.011	-0.015	-0.029	0.004	-0.004	0	0	0	-0.002	-0.111	-0.019	0.001	-0.019	0.007	-0.001	0.001	-0.011	-0.021	-0.05	-0.122	0.002	-0.035	0.007	-0.002	0	-0.016	-0.038	0.003	0.016	0.426	-0.036	-0.029	566.486	9.134	600.708	96.052	65.172	36.504	543.162	35.155
2.899	13.066	13.803	-7.602	-2.48	12.315	-0.137	0.001	-0.618	32.584	21.346	-20.707	-7.988	-4.141	-3.757	-16.847	2.346	45.715	10.979	-3.987	-19.717	40.51	20.012	2.873				-5.565	-2.478	-2.26	3.359	-0.05	-5.002	-6.961	0	0	-6.178	0	0	-0.144	0	-0.045	-0.06	-0.006	-0.01	-0.017	0.001	-0.002	0	0	0	-0.167	0.021	-0.009	-0.067	-0.011	-0.016	-0.028	0.005	-0.004	0	0	0	-0.002	-0.108	-0.024	0.001	-0.019	0.008	-0.001	0.001	-0.011	-0.023	-0.051	-0.122	0.002	-0.037	0.006	-0.003	0	-0.015	-0.046	0.004	0.015	0.442	-0.028	-0.013	578.872	9.873	623.595	127.381	65.521	37.759	530.58	34.835
2.713	13.167	13.002	-7.295	-2.546	12.136	-0.335	0	-0.042	32.959	21.231	-19.834	-7.676	-4.554	-1.962	-17.259	2.398	48.02	10.619	-3.852	-19.716	39.904	20.214	2.189				-5.645	-2.355	-1.963	3.456	-0.051	-4.793	-6.938	0	0	-6.953	0	0	-0.144	0.002	-0.044	-0.06	-0.005	-0.009	-0.017	0.001	-0.002	0	0	0	-0.165	0.021	-0.01	-0.063	-0.012	-0.016	-0.027	0.007	-0.005	0	0	0	-0.002	-0.104	-0.029	0.001	-0.018	0.009	-0.001	0.001	-0.011	-0.025	-0.053	-0.12	0.003	-0.038	0.004	-0.003	0	-0.014	-0.052	0.005	0.013	0.451	-0.017	0.002	582.5	10.601	636.663	162.607	65.313	38.284	495.938	34.313
2.61	13.216	12.224	-7.217	-2.589	11.897	-0.381	-0.003	0.47	33.342	21.109	-18.899	-7.449	-4.826	-0.079	-17.592	2.299	50.209	10.174	-3.585	-19.209	39.293	20.433	1.581				-5.72	-2.227	-1.663	3.514	-0.018	-4.573	-6.917	0	0	-7.84	0	0	-0.145	0.004	-0.043	-0.06	-0.005	-0.009	-0.017	0.001	-0.002	0	0	0	-0.164	0.021	-0.011	-0.058	-0.013	-0.016	-0.025	0.008	-0.006	0	0	0	-0.002	-0.099	-0.032	0.001	-0.017	0.009	-0.001	0.001	-0.011	-0.027	-0.055	-0.117	0.003	-0.039	0.001	-0.003	0	-0.013	-0.056	0.006	0.012	0.452	-0.003	0.014	580.069	11.271	640.158	199.684	64.534	38.168	448.916	33.503
2.61	13.199	11.457	-7.339	-2.593	11.593	-0.312	-0.005	0.922	33.733	20.975	-17.912	-7.284	-4.943	1.872	-17.875	2.069	52.239	9.645	-3.221	-18.295	38.682	20.668	1.03				-5.79	-2.095	-1.366	3.528	0.044	-4.352	-6.898	0	0	-8.814	0	0	-0.147	0.006	-0.041	-0.061	-0.004	-0.008	-0.017	0.001	-0.002	0	0	0	-0.163	0.021	-0.013	-0.054	-0.013	-0.015	-0.023	0.009	-0.006	0	0	0	-0.001	-0.094	-0.035	0.001	-0.016	0.009	-0.001	0.001	-0.011	-0.028	-0.058	-0.114	0.003	-0.039	-0.003	-0.004	0	-0.013	-0.059	0.006	0.01	0.444	0.011	0.023	572.687	11.826	633.746	235.515	63.143	37.606	397.696	32.349
2.71	13.103	10.695	-7.606	-2.55	11.232	-0.17	-0.004	1.324	34.13	20.826	-16.879	-7.154	-4.904	3.866	-18.12	1.747	54.071	9.02	-2.795	-17.078	38.077	20.916	0.513				-5.853	-1.959	-1.076	3.491	0.131	-4.139	-6.879	0	0	-9.845	0	0	-0.149	0.008	-0.039	-0.062	-0.004	-0.007	-0.017	0.001	-0.002	0	0	0	-0.161	0.021	-0.015	-0.05	-0.014	-0.014	-0.021	0.01	-0.007	0	0	0	-0.001	-0.089	-0.038	0.001	-0.015	0.008	-0.001	0.001	-0.011	-0.029	-0.062	-0.109	0.004	-0.038	-0.006	-0.004	0	-0.012	-0.06	0.006	0.009	0.429	0.025	0.03	561.431	12.221	618.339	265.785	60.924	36.815	348.147	30.934
2.889	12.925	9.939	-7.956	-2.458	10.823	0.005	0	1.688	34.534	20.661	-15.808	-7.027	-4.718	5.878	-18.315	1.378	55.671	8.28	-2.337	-15.655	37.484	21.177	0.005				-5.908	-1.82	-0.798	3.406	0.239	-3.937	-6.861	0	0	-10.9	0	0	-0.153	0.01	-0.037	-0.063	-0.004	-0.007	-0.017	0	-0.002	0	0	0	-0.16	0.021	-0.017	-0.046	-0.015	-0.013	-0.02	0.01	-0.007	0	0	0	-0.001	-0.084	-0.039	0.001	-0.014	0.007	-0.001	0.001	-0.011	-0.029	-0.065	-0.105	0.004	-0.036	-0.01	-0.004	0	-0.011	-0.06	0.006	0.009	0.407	0.034	0.033	546.425	12.434	595.306	284.921	57.825	35.901	305.114	29.38
3.114	12.671	9.19	-8.327	-2.327	10.382	0.181	0.006	2.027	34.947	20.477	-14.703	-6.87	-4.399	7.882	-18.444	1.011	57.011	7.41	-1.872	-14.103	36.915	21.451	-0.519				-5.957	-1.678	-0.537	3.274	0.365	-3.75	-6.842	0	0	-11.942	0	0	-0.156	0.011	-0.034	-0.064	-0.004	-0.006	-0.017	0	-0.002	0	0	0	-0.157	0.02	-0.019	-0.042	-0.016	-0.012	-0.018	0.01	-0.008	0	0	0	-0.001	-0.081	-0.04	0.001	-0.014	0.006	-0.001	0.001	-0.011	-0.029	-0.069	-0.1	0.004	-0.034	-0.014	-0.005	0	-0.011	-0.06	0.005	0.008	0.382	0.039	0.035	527.355	12.464	567.398	287.655	54.136	34.845	271.836	27.845
3.349	12.352	8.454	-8.666	-2.172	9.924	0.337	0.014	2.354	35.367	20.273	-13.573	-6.652	-3.971	9.854	-18.491	0.686	58.07	6.416	-1.426	-12.481	36.379	21.739	-1.082				-5.998	-1.533	-0.294	3.102	0.507	-3.58	-6.825	0	0	-12.935	0	0	-0.159	0.012	-0.032	-0.064	-0.004	-0.006	-0.017	0	-0.001	0	0	0	-0.154	0.02	-0.021	-0.039	-0.016	-0.011	-0.016	0.009	-0.008	0	0	0	-0.001	-0.079	-0.04	0.001	-0.013	0.004	-0.001	0.001	-0.011	-0.028	-0.071	-0.096	0.005	-0.032	-0.018	-0.005	0	-0.01	-0.059	0.004	0.008	0.355	0.037	0.035	506.749	12.364	539.666	273.136	50.149	33.615	249.392	26.448
3.554	11.989	7.736	-8.936	-2.011	9.467	0.462	0.022	2.68	35.798	20.052	-12.423	-6.349	-3.457	11.767	-18.456	0.434	58.83	5.326	-1.022	-10.837	35.885	22.041	-1.698				-6.033	-1.387	-0.071	2.901	0.659	-3.427	-6.813	0	0	-13.838	0	0	-0.162	0.013	-0.03	-0.065	-0.004	-0.007	-0.017	0	-0.002	0	0	0	-0.15	0.019	-0.022	-0.037	-0.017	-0.009	-0.015	0.008	-0.008	0	0	0	-0.001	-0.078	-0.038	0.001	-0.014	0.003	-0.001	0.001	-0.011	-0.027	-0.073	-0.091	0.005	-0.029	-0.021	-0.005	0	-0.01	-0.058	0.003	0.008	0.328	0.03	0.034	488.202	12.173	516.256	244.953	46.178	32.116	237.041	25.318
3.697	11.602	7.034	-9.113	-1.863	9.022	0.559	0.029	3.014	36.24	19.816	-11.263	-5.946	-2.883	13.6	-18.354	0.272	59.279	4.194	-0.681	-9.206	35.44	22.356	-2.377				-6.061	-1.241	0.133	2.679	0.816	-3.29	-6.807	0	0	-14.613	0	0	-0.164	0.013	-0.029	-0.066	-0.005	-0.007	-0.017	0	-0.002	0	0	0	-0.145	0.02	-0.023	-0.035	-0.017	-0.008	-0.015	0.007	-0.008	0	0	0	-0.001	-0.079	-0.036	0.001	-0.014	0.002	-0.001	0.001	-0.011	-0.025	-0.073	-0.088	0.005	-0.026	-0.024	-0.005	0	-0.01	-0.055	0.002	0.007	0.302	0.017	0.033	473.581	11.9	498.604	209.062	42.455	30.335	232.649	24.567
3.755	11.213	6.347	-9.189	-1.741	8.594	0.636	0.037	3.361	36.696	19.573	-10.098	-5.439	-2.274	15.333	-18.213	0.201	59.408	3.087	-0.413	-7.622	35.046	22.681	-3.122				-6.087	-1.098	0.318	2.449	0.973	-3.17	-6.809	0	0	-15.229	0	0	-0.166	0.012	-0.028	-0.066	-0.005	-0.008	-0.017	0	-0.002	0	0	0	-0.14	0.02	-0.024	-0.034	-0.017	-0.007	-0.014	0.006	-0.008	0	0	0	-0.001	-0.08	-0.033	0.001	-0.015	0.001	-0.001	0	-0.011	-0.023	-0.072	-0.085	0.005	-0.023	-0.026	-0.005	0	-0.009	-0.052	0.001	0.007	0.277	0	0.031	462.885	11.578	485.906	170.847	39.087	28.471	233.025	24.252
3.723	10.84	5.665	-9.171	-1.651	8.18	0.704	0.046	3.718	37.167	19.328	-8.932	-4.838	-1.653	16.952	-18.066	0.209	59.218	2.069	-0.222	-6.119	34.706	23.015	-3.936				-6.11	-0.96	0.485	2.221	1.124	-3.067	-6.819	0	0	-15.665	0	0	-0.166	0.011	-0.027	-0.066	-0.005	-0.008	-0.017	0	-0.002	0	0	0	-0.134	0.02	-0.023	-0.034	-0.017	-0.005	-0.014	0.005	-0.007	0	0	0	-0.001	-0.083	-0.029	0.001	-0.016	0	-0.001	0	-0.011	-0.021	-0.069	-0.083	0.005	-0.019	-0.028	-0.005	0	-0.01	-0.048	0	0.007	0.254	-0.018	0.03	454.639	11.276	476.498	133.996	36.049	26.788	234.036	24.385
3.609	10.498	4.977	-9.079	-1.595	7.769	0.78	0.056	4.078	37.654	19.089	-7.77	-4.165	-1.04	18.449	-17.939	0.273	58.715	1.184	-0.098	-4.726	34.415	23.354	-4.816				-6.134	-0.83	0.634	2.003	1.266	-2.984	-6.837	0	0	-15.912	0	0	-0.165	0.01	-0.027	-0.066	-0.006	-0.009	-0.017	0	-0.002	0	0	0	-0.128	0.021	-0.021	-0.035	-0.017	-0.004	-0.015	0.004	-0.007	0	0	0	-0.001	-0.086	-0.025	0.001	-0.017	0	-0.001	0	-0.011	-0.018	-0.064	-0.081	0.004	-0.015	-0.029	-0.004	0	-0.01	-0.042	0	0.007	0.232	-0.038	0.028	447.675	11.06	468.643	100.739	33.243	25.543	232.097	24.935
3.423	10.194	4.274	-8.934	-1.571	7.352	0.878	0.068	4.432	38.157	18.86	-6.62	-3.45	-0.449	19.817	-17.84	0.361	57.914	0.45	-0.027	-3.464	34.171	23.696	-5.751				-6.159	-0.71	0.768	1.803	1.392	-2.921	-6.86	0	0	-15.981	0	0	-0.164	0.008	-0.027	-0.065	-0.006	-0.01	-0.017	0	-0.002	0	0	0	-0.124	0.022	-0.019	-0.036	-0.018	-0.002	-0.016	0.003	-0.006	0	0	0	-0.001	-0.089	-0.021	0.001	-0.018	-0.001	-0.001	0	-0.011	-0.015	-0.058	-0.079	0.004	-0.011	-0.031	-0.004	0	-0.01	-0.036	-0.001	0.007	0.209	-0.059	0.027	440.333	10.961	460.183	72.204	30.584	24.958	225.488	25.764
3.186	9.935	3.543	-8.754	-1.577	6.92	1.002	0.084	4.773	38.675	18.643	-5.488	-2.73	0.106	21.057	-17.759	0.44	56.837	-0.144	0.006	-2.346	33.963	24.036	-6.724				-6.184	-0.602	0.89	1.625	1.5	-2.882	-6.886	0	0	-15.894	0	0	-0.162	0.006	-0.027	-0.065	-0.007	-0.01	-0.017	0	-0.002	0	0	0	-0.12	0.022	-0.016	-0.038	-0.018	-0.001	-0.017	0.001	-0.006	0	0	0	-0.001	-0.093	-0.017	0.001	-0.02	-0.001	-0.001	0	-0.01	-0.012	-0.051	-0.076	0.004	-0.007	-0.033	-0.004	0	-0.011	-0.03	-0.001	0.007	0.186	-0.082	0.025	431.667	10.987	449.969	48.827	28.128	25.18	214.757	26.708
2.922	9.724	2.778	-8.549	-1.611	6.464	1.146	0.102	5.093	39.204	18.441	-4.372	-2.044	0.616	22.171	-17.679	0.481	55.513	-0.621	0.015	-1.375	33.78	24.373	-7.718				-6.21	-0.506	1.002	1.472	1.588	-2.868	-6.912	0	0	-15.68	0	0	-0.16	0.005	-0.027	-0.064	-0.007	-0.011	-0.017	0	-0.002	0	0	0	-0.117	0.023	-0.013	-0.04	-0.019	0.001	-0.018	0	-0.005	0	0	0	-0.001	-0.096	-0.013	0.001	-0.021	-0.001	-0.001	0	-0.01	-0.009	-0.043	-0.072	0.003	-0.002	-0.036	-0.003	0.001	-0.012	-0.025	-0.001	0.006	0.161	-0.107	0.023	421.64	11.15	438.138	30.539	25.995	26.248	200.557	27.656
2.664	9.561	1.972	-8.326	-1.67	5.981	1.291	0.122	5.385	39.74	18.253	-3.269	-1.423	1.074	23.168	-17.586	0.466	53.967	-1.003	0.01	-0.549	33.611	24.703	-8.713				-6.236	-0.422	1.104	1.343	1.655	-2.883	-6.937	0	0	-15.369	0	0	-0.157	0.004	-0.028	-0.063	-0.007	-0.011	-0.017	0	-0.002	0	0	0	-0.117	0.023	-0.009	-0.043	-0.021	0.002	-0.02	-0.001	-0.004	0	0	0	-0.001	-0.099	-0.011	0.002	-0.022	-0.001	-0.002	0	-0.01	-0.006	-0.036	-0.067	0.003	0.002	-0.039	-0.003	0.001	-0.012	-0.021	-0.001	0.006	0.135	-0.136	0.02	410.547	11.452	425.27	16.91	24.239	28.155	183.471	28.467
2.438	9.445	1.125	-8.085	-1.752	5.468	1.414	0.14	5.651	40.278	18.079	-2.174	-0.887	1.475	24.053	-17.475	0.39	52.224	-1.309	-0.003	0.135	33.443	25.024	-9.697				-6.262	-0.351	1.2	1.24	1.703	-2.927	-6.958	0	0	-14.996	0	0	-0.154	0.003	-0.029	-0.063	-0.006	-0.012	-0.017	0.001	-0.003	0	0	0	-0.118	0.022	-0.006	-0.047	-0.023	0.004	-0.021	-0.002	-0.003	0	0	0	0	-0.101	-0.01	0.002	-0.023	-0.001	-0.002	0	-0.01	-0.004	-0.028	-0.06	0.002	0.006	-0.044	-0.002	0.001	-0.013	-0.019	-0.001	0.006	0.107	-0.17	0.017	397.966	11.849	411.386	7.274	22.837	30.909	164.554	29.054
2.26	9.373	0.239	-7.824	-1.854	4.931	1.497	0.155	5.895	40.815	17.918	-1.087	-0.439	1.814	24.833	-17.358	0.257	50.294	-1.546	-0.018	0.682	33.268	25.333	-10.661				-6.286	-0.291	1.288	1.16	1.736	-3.002	-6.977	0	0	-14.595	0	0	-0.152	0.002	-0.029	-0.062	-0.006	-0.012	-0.017	0.001	-0.003	0	0	0	-0.121	0.021	-0.003	-0.05	-0.026	0.005	-0.023	-0.004	-0.003	0	0	0	0	-0.102	-0.01	0.002	-0.024	-0.001	-0.002	0	-0.01	-0.003	-0.022	-0.051	0.002	0.01	-0.049	-0.002	0.001	-0.014	-0.02	-0.001	0.005	0.08	-0.212	0.014	383.527	12.27	396.343	0.89	21.785	34.407	144.897	29.493
2.136	9.339	-0.677	-7.545	-1.967	4.38	1.529	0.164	6.127	41.348	17.768	-0.011	-0.069	2.092	25.507	-17.265	0.084	48.182	-1.711	-0.033	1.097	33.08	25.627	-11.601				-6.306	-0.242	1.372	1.102	1.757	-3.102	-7.001	0	0	-14.197	0	0	-0.15	0.003	-0.029	-0.062	-0.005	-0.012	-0.017	0.001	-0.003	0	0	0	-0.125	0.02	-0.001	-0.054	-0.029	0.007	-0.024	-0.005	-0.002	0	0	0	0	-0.102	-0.012	0.002	-0.025	0	-0.002	0	-0.01	-0.002	-0.017	-0.04	0.001	0.014	-0.056	-0.001	0.001	-0.014	-0.023	0	0.005	0.053	-0.262	0.01	365.63	12.632	378.7	-2.907	20.996	38.43	125.428	29.959
2.068	9.333	-1.609	-7.258	-2.084	3.827	1.511	0.168	6.355	41.873	17.627	1.051	0.243	2.316	26.071	-17.241	-0.112	45.879	-1.787	-0.043	1.38	32.878	25.906	-12.515				-6.323	-0.203	1.452	1.063	1.774	-3.227	-7.036	0	0	-13.824	0	0	-0.148	0.003	-0.03	-0.061	-0.004	-0.012	-0.017	0.001	-0.003	0	0	0	-0.131	0.019	0.001	-0.058	-0.033	0.008	-0.026	-0.007	-0.001	0	0	0	0	-0.101	-0.014	0.002	-0.025	0	-0.002	0	-0.01	-0.001	-0.013	-0.026	0	0.018	-0.063	0	0.001	-0.015	-0.028	0	0.005	0.028	-0.321	0.006	343.12	12.829	357.909	-4.714	20.344	42.706	106.856	30.507
2.047	9.345	-2.541	-6.977	-2.198	3.288	1.454	0.168	6.583	42.386	17.493	2.099	0.518	2.494	26.522	-17.333	-0.319	43.378	-1.751	-0.047	1.528	32.664	26.171	-13.404				-6.336	-0.172	1.53	1.038	1.79	-3.372	-7.086	0	0	-13.49	0	0	-0.147	0.004	-0.03	-0.061	-0.003	-0.012	-0.017	0.001	-0.003	0	0	0	-0.138	0.017	0.001	-0.063	-0.036	0.009	-0.027	-0.009	-0.001	0	0	0	0	-0.099	-0.018	0.002	-0.024	0	-0.002	0	-0.01	-0.002	-0.012	-0.009	0	0.021	-0.071	0	0.002	-0.015	-0.033	0	0.005	0.008	-0.387	0.002	317.961	12.795	336.292	-5.067	19.796	46.989	89.703	31.04
2.066	9.363	-3.456	-6.714	-2.303	2.778	1.374	0.164	6.816	42.883	17.366	3.139	0.771	2.637	26.862	-17.582	-0.532	40.677	-1.578	-0.042	1.543	32.442	26.423	-14.276				-6.344	-0.149	1.603	1.021	1.814	-3.535	-7.153	0	0	-13.2	0	0	-0.146	0.006	-0.03	-0.061	-0.002	-0.011	-0.017	0.001	-0.003	0	0	0	-0.145	0.015	0.001	-0.067	-0.04	0.01	-0.028	-0.011	0	0	0	0	0.001	-0.097	-0.021	0.002	-0.023	0.001	-0.002	0	-0.01	-0.003	-0.012	0.01	-0.001	0.024	-0.08	0.001	0.002	-0.015	-0.039	0.001	0.005	-0.006	-0.458	-0.002	292.418	12.462	315.359	-4.413	19.343	51.105	74.261	31.31
