,,Elbow angle (degrees),,,,Elbow angle (rad),,,,Elbow angular velocity (rad/s),,,,Elbow angular acceleration (rad/s^2),,,
,,,,,,,,,,,,,,,,,
MAX,,62.356,1.61,46.327,5.105,1.08831750837358,0.028099800957109,0.808558682571413,0.089099058314311,2.85256612945951,1.70693200845046,2.71852484290638,1.49330370800635,24.6300864041423,18.5982285092504,26.389378290156,17.0902640355277
MIN,,21.792,-27.481,13.579,-23.733,0.380342150594604,-0.479633931740562,0.23699825912831,-0.414218991375814,-2.71852484290637,-1.47235975698242,-2.19702046241047,-1.61268422884277,-30.1592894744603,-20.8601752198363,-31.1645991236113,-22.6194671058471
,,,,,,,,,,,,,,,,,
frame,t (sec),R_Elbow_Ang,R_Shl_Flex_Ang,L_Elbow_Ang,L_Shl_Add_Ang,R_Elbow_Ang,R_Shl_Flex_Ang,L_Elbow_Ang,L_Shl_Flex_Ang,R_Elbow_Ang_Vel,R_Shl_Flex_Vel,L_Elbow_Ang_Vel,L_Shl_Flex_Vel,R_Elbow_Ang_Acc,R_Shl_Flex_Acc,L_Elbow_Ang_Acc,L_Shl_Flex_Acc
200,1.66666666666667,27.162,-23.707,40.639,2.353,0.4740663314267,-0.413765205770296,0.709284354717976,0.041067597299427,0.670206432765816,0.716283125018467,-1.31528012430291,-1.09536863855164,-5.27787565803233,0.502654824572259,-22.116812281269,-6.03185789489232
201,1.675,26.842,-24.049,41.267,2.876,0.468481277820318,-0.419734231812116,0.7202450224205,0.050195669287357,0.714188729916086,0.712094334813698,-1.13097335529234,-1.04510315609421,9.04778684233987,0.251327412288927,-21.1115026321261,-8.79645943005155
202,1.68333333333333,26.501,-24.389,41.807,3.375,0.462529705071017,-0.425668351268897,0.729669800381269,0.058904862254809,0.63879050622992,0.70999993971129,-0.955044166691289,-0.971799327510446,16.8389366232399,0,-18.3469010969615,-13.571680263508
203,1.69166666666667,26.196,-24.728,42.263,3.839,0.457206450852435,-0.431585017433158,0.737628501770363,0.067003189984062,0.498466034369589,0.70999993971129,-0.802153324216611,-0.858701991981213,19.352210746114,-7.99360577730116E-13,-16.0849543863811,-17.5929188601027
204,1.7,25.958,-25.067,42.646,4.249,0.453052567232688,-0.437501683597419,0.744313112805502,0.074159039917239,0.337197611485306,0.709999939711297,-0.668112037663435,-0.712094334813691,16.8389366232407,1.00530964914853,-14.0743350880824,-20.3575203952625
205,1.70833333333333,25.797,-25.406,42.965,4.589,0.450242587136977,-0.443418349761679,0.749880713119364,0.08009315937402,0.196873139624967,0.701622359301726,-0.550825911929415,-0.542448331519838,11.8123883775,2.76460153516039,-14.3256625003736,-21.8654848689862
206,1.71666666666667,25.703,-25.741,43.228,4.848,0.448601977640102,-0.44926520275586,0.754470929052109,0.084613562136685,0.098436569812468,0.678584013175389,-0.431445391092969,-0.36023595761162,6.53451271946448,4.77522083345537,-15.8336269740896,-21.8654848689829
207,1.725,25.656,-26.065,43.434,5.02,0.447781672891665,-0.454920069532322,0.758066307311217,0.087615528450115,0.043982297150263,0.638790506229927,-0.29949849964222,-0.178023583703424,1.50796447372398,7.03716754404282,-17.3415914478121,-22.1168122812726
208,1.73333333333333,25.635,-26.37,43.577,5.105,0.447415153748746,-0.460243323750905,0.760562128141569,0.089099058314311,0.031415926535896,0.580147443362904,-0.154985237577119,0.00628318530718,-2.01061929829704,9.04778684233588,-17.5929188601067,-22.3681396935595
209,1.74166666666667,25.62,-26.647,43.651,5.102,0.447153354360947,-0.465077885778929,0.761853671788045,0.089046698436751,0.048171087355038,0.504749219676772,-0.008377580409564,0.192684349420175,-4.52389342117033,10.05309649149,-17.0902640355272,-22.6194671058465
210,1.75,25.597,-26.888,43.655,5.01,0.446751928632989,-0.469284129276235,0.761923484958125,0.087440995524916,0.085870199198124,0.420973415581022,0.134041286553162,0.381179908635562,-4.52389342116953,10.3044239037733,-16.336281798666,-22.6194671058471
211,1.75833333333333,25.556,-27.089,43.591,4.828,0.446036343639671,-0.472792241072744,0.760806474236848,0.084264496286286,0.123569311041203,0.335103216382912,0.270176968208712,0.569675467850953,-4.2725660088814,10.0530964914868,-16.0849543863843,-21.3628300444104
212,1.76666666666667,25.497,-27.249,43.462,4.556,0.445006599380994,-0.475584767875935,0.758554999501776,0.079517200720862,0.159174027781882,0.251327412287189,0.404218254761914,0.747699051554373,-4.02123859659506,10.5557513160628,-17.5929188600969,-18.3469010969616
213,1.775,25.421,-27.369,43.269,4.199,0.443680149149478,-0.477679162978328,0.755186514045426,0.073286375291242,0.192684349420174,0.163362817986666,0.550825911929387,0.900589894029052,-4.52389342116843,11.0584061406345,-20.608847807551,-13.8230076757979
214,1.78333333333333,25.329,-27.447,43.006,3.769,0.442074446237644,-0.479040519794884,0.750596298112681,0.065781459507666,0.230383461263245,0.071209433481377,0.72256631032565,1.0157816246607,-5.78053048260698,13.0690254389347,-25.3840686410051,-7.53982236861538
215,1.79166666666667,25.219,-27.481,42.661,3.284,0.44015458406045,-0.479633931740562,0.744574912193301,0.057316612635494,0.278554548618303,-0.037699111843079,0.934100215667358,1.0786134777325,-7.03716754404043,14.5769899126571,-30.4106168867517,-1.25663706143595
216,1.8,25.086,-27.463,42.215,2.769,0.437833296155297,-0.479319772475203,0.736790743729406,0.048328166987723,0.337197611485306,-0.159174027781888,1.18752202305695,1.08908545324447,-7.28849495632855,17.3415914478145,-31.1645991236113,3.01592894744616
217,1.80833333333333,24.925,-27.387,41.648,2.249,0.435023316059587,-0.477993322243687,0.726894726870598,0.039252454877353,0.39793506945471,-0.303687289847009,1.44722701575371,1.06395271201575,-6.28318530717924,18.0955736846789,-27.3946879393021,4.27256600888213
218,1.81666666666667,24.735,-27.242,40.957,1.741,0.431707190480797,-0.475462594828295,0.714834501739318,0.030386182277221,0.450294947014537,-0.454483737219333,1.67551608191456,1.02834799527506,-3.76991118430754,18.5982285092504,-22.8707945181334,4.77522083345655
219,1.825,24.52,-27.025,40.157,1.25,0.42795473258901,-0.471675230351468,0.700871867723363,0.021816615649929,0.481710873550433,-0.609468974796419,1.86610603623234,0.988554488329592,-7.99360577730116E-13,18.3469010969638,-19.6035381584005,5.27787565803092
220,1.83333333333333,24.29,-26.734,39.266,0.778,0.423940475309423,-0.466596322228164,0.685320984088093,0.013578661580516,0.48171087355044,-0.762359817271117,2.02946885421901,0.944572191179334,3.26725635973514,17.0902640355283,-13.8230076757875,4.02123859659786
221,1.84166666666667,24.06,-26.37,38.297,0.327,0.419926218029836,-0.460243323750905,0.668408743636268,0.005707226654021,0.454483737219314,-0.904778684233852,2.14466058485057,0.911061869541019,6.0318578948919,15.3309721495192,-8.04247719319803,2.01061929829451
222,1.85,23.843,-25.938,37.273,-0.108,0.416138853553008,-0.452703501382289,0.650536572095847,-0.001884955592154,0.40421825476188,-1.03253678547985,2.21168122812723,0.894306708721898,9.04778684233667,13.8230076757951,-2.76460153515981,1.00530964914875
223,1.85833333333333,23.65,-25.445,36.217,-0.535,0.412770368096659,-0.444099028169957,0.632105895194786,-0.00933751149817,0.328820031075742,-1.14772851611147,2.23471957425356,0.885929128312325,12.8176980266482,11.0584061406361,0.251327412289727,0
224,1.86666666666667,23.493,-24.897,35.15,-0.958,0.410030201171028,-0.434534623869028,0.613483232076007,-0.016720254234106,0.222005880853674,-1.23988190061678,2.23262517915114,0.885929128312325,16.3362817986668,8.04247719318895,1.50796447372077,0
225,1.875,23.387,-24.305,34.084,-1.381,0.408180152163914,-0.424202274697222,0.594878022249747,-0.024102996970042,0.085870199198117,-1.30690254389335,2.2200588085368,0.885929128312325,19.6035381583989,4.52389342117114,2.76460153516141,-0.753982236861533
226,1.88333333333333,23.346,-23.681,33.024,-1.804,0.407464567170596,-0.413311420164777,0.576377532178607,-0.031485739705978,-0.07749261878854,-1.34460165573644,2.19702046241046,0.892212313619504,22.1168122812738,1.50796447372237,2.26194671058201,-0.251327412287129
227,1.89166666666667,23.383,-23.039,31.975,-2.23,0.408110338993834,-0.402106406366974,0.558069028325187,-0.038920842319474,-0.261799387799154,-1.3571680263508,2.17817090648894,0.894306708721897,23.6247767549931,-0.753982236864704,3.7699111843176,-0.753982236858815
228,1.9,23.508,-22.391,30.935,-2.657,0.410292000558827,-0.39079667281405,0.539917604104446,-0.046373398225489,-0.458672527424096,-1.35088484104359,2.14675497995296,0.900589894029054,23.6247767549962,-2.26194671058161,4.52389342115852,-0.753982236864244
229,1.90833333333333,23.727,-21.746,29.91,-3.087,0.414114271620695,-0.379539299138687,0.522027979271504,-0.053878314009065,-0.655545667049069,-1.33203528512208,2.10905586810997,0.906873079336256,22.8707945181342,-2.76460153515981,7.03716754404445,-1.00530964914891
230,1.91666666666667,24.04,-21.11,28.903,-3.52,0.419577152179437,-0.368439005096003,0.504452513703921,-0.0614355896702,-0.846135621366853,-1.30899693899574,2.05041280524294,0.91525065974583,20.8601752198379,-1.7592918860089,8.54513201776278,-1.25663706143586
231,1.925,24.444,-20.485,27.924,-3.957,0.426628282357494,-0.357530697271038,0.487365740326897,-0.069062678501416,-1.0199704148655,-1.294336173279,1.97920337176158,0.925722635257796,18.5982285092496,-1.50796447372317,11.309733552925,-2.01061929829763
232,1.93333333333333,24.931,-19.867,26.979,-4.399,0.435128035814706,-0.346744562493713,0.47087237889555,-0.076777033795231,-1.17495565244258,-1.28176980266464,1.88495559215387,0.942477796076943,16.0849543863811,-1.507964473724,12.5663706143569,-3.26725635973309
233,1.94166666666667,25.492,-19.255,26.079,-4.849,0.444919332918394,-0.336063147471508,0.455164415627601,-0.084631015429205,-1.30899693899576,-1.26920343205028,1.78023583703423,0.969704932408052,14.3256625003674,-1.25663706143504,14.3256625003706,-4.27256600888221
234,1.95,26.117,-18.649,25.229,-5.312,0.455827640743359,-0.325486452204423,0.440329116985649,-0.092711889865939,-1.42837745983215,-1.25873145653832,1.66085531619781,1.00530964914874,12.817698026649,-1.7592918860113,15.5822995618049,-5.02654824574377
235,1.95833333333333,26.799,-18.048,24.436,-5.792,0.46773078624196,-0.314997023399937,0.426488656017334,-0.101089470275512,-1.53519161005423,-1.24407069082156,1.53100281984944,1.0471975511966,12.3150432020659,-2.26194671058748,16.8389366232483,-6.28318530717634
236,1.96666666666667,27.532,-17.454,23.705,-6.292,0.480524049659079,-0.30462976764309,0.413730299185256,-0.109816116535483,-1.63781697007144,-1.22522113489999,1.39067834798904,1.0995574287564,11.8123883775022,-2.76460153515585,17.5929188600961,-7.28849495633148
237,1.975,28.314,-16.869,23.041,-6.817,0.494172524409674,-0.294419591518923,0.402141312952014,-0.118979095108453,-1.73625353988396,-1.2021827887737,1.24407069082156,1.16029488672583,12.3150432020727,-3.01592894744554,18.0955736846773,-7.53982236861549
238,1.98333333333333,29.143,-16.295,22.447,-7.371,0.508641303908707,-0.284401401612476,0.391774057195167,-0.128648219164502,-1.83887889990123,-1.17705004754498,1.09327424344925,1.22312673979763,12.5663706143585,-3.01592894744637,17.84424627239,-7.79114978090322
239,1.99166666666667,30.021,-15.733,21.925,-7.955,0.523965294741218,-0.274592651216268,0.382663438499757,-0.138840941996149,-1.94359865502089,-1.15191730631626,0.944572191179337,1.28805298797182,13.3203528512212,-2.51327412287249,17.5929188601027,-7.28849495632776
240,2,30.949,-15.183,21.474,-8.57,0.540161950199725,-0.264993340330299,0.374792003573262,-0.149574716895914,-2.05460159544773,-1.13097335529233,0.797964534011815,1.34879044594122,11.8123883774973,-2.01061929829703,15.0796447372326,-6.28318530717962
241,2.00833333333333,31.93,-14.643,21.093,-9.214,0.557283630161789,-0.25556856236953,0.368142299123164,-0.160814637278758,-2.15303816526021,-1.11421819447318,0.672300827868211,1.40115032350105,9.29911425462881,-0.251327412286529,12.817698026645,-5.52920307031846
242,2.01666666666667,32.958,-14.111,20.772,-9.883,0.575225614872291,-0.24628341074892,0.362539792224262,-0.1724908899746,-2.23053078404878,-1.1121237993708,0.56548667764617,1.4472270157537,5.78053048259976,1.7592918860093,9.29911425462639,-3.76991118430756
243,2.025,34.023,-13.58,20.502,-10.574,0.593813371406031,-0.23701571242083,0.357827403243877,-0.18455111510588,-2.27870187140378,-1.12678456508754,0.487994058857617,1.4786429422896,0.502654824579453,3.76991118430756,6.53451271946737,-1.50796447372357
244,2.03333333333333,35.111,-13.042,20.269,-11.28,0.612802553667729,-0.2276258410451,0.353760786086731,-0.19687313962496,-2.28289066160861,-1.15820049162344,0.433539786195389,1.49120931290396,-3.76991118430913,5.2778756580319,4.02123859659407,-0.251327412286529
245,2.04166666666667,36.201,-12.489,20.062,-11.992,0.631826642514467,-0.217974170281572,0.350147954535102,-0.20929988389916,-2.2514747350727,-1.2021827887737,0.400029464557105,1.49330370800635,-5.78053048260616,6.28318530717884,2.01061929829784,1.7592918860101
246,2.05,37.276,-11.915,19.871,-12.705,0.650588931973406,-0.207955980375124,0.346814375663793,-0.22174408146588,-2.20330364771765,-1.25454266633353,0.383274303737956,1.4786429422896,-7.53982236863041,5.52920307031054,1.00530964915172,3.01592894745527
247,2.05833333333333,38.328,-11.316,19.688,-13.411,0.668949795704387,-0.197501458155678,0.343620423132644,-0.234066105984959,-2.14047179464573,-1.30061935858611,0.374896723328359,1.45351020106081,-7.28849495631285,4.52389342117719,0.502654824571433,4.02123859658535
248,2.06666666666667,39.35,-10.695,19.509,-14.105,0.686787060659769,-0.186662963500794,0.340496283771574,-0.2461786909938,-2.07973433667645,-1.33831847042926,0.370707933123596,1.41999987942259,-7.79114978090324,2.76460153515824,-0.753982236861986,4.27256600888301
249,2.075,40.343,-10.056,19.332,-14.783,0.704118180132072,-0.17551030958055,0.337407050995544,-0.258012023322322,-2.01480808850226,-1.36135681655558,0.37699111843078,1.3843951626819,-6.53451271946577,1.50796447372397,-2.51327412287169,4.77522083345605
250,2.08333333333333,41.305,-9.406,19.152,-15.444,0.720908247536258,-0.164165669442587,0.334265458341954,-0.269548649678004,-1.96035381584004,-1.37392318716994,0.39793506945471,1.34460165573644,-5.2778756580331,-1.00530964914931,-3.26725635973289,4.77522083345607
251,2.09166666666667,42.241,-8.75,18.962,-16.086,0.737244529334925,-0.152716309549504,0.330949332763165,-0.280753663475808,-1.91637151868977,-1.36554560676037,0.425162205785818,1.30480814879097,-3.76991118430596,-2.26194671058436,-3.01592894744636,5.0265482457434
252,2.1,43.156,-8.098,18.759,-16.709,0.753214291990673,-0.141336762826501,0.327406314381616,-0.291627064715732,-1.88495559215389,-1.34669605083883,0.450294947014537,1.26292024674311,-3.01592894744634,-4.02123859659489,-3.26725635973449,4.77522083345764
253,2.10833333333333,44.056,-7.455,18.544,-17.312,0.768922255258622,-0.130114295736177,0.323653856489828,-0.302151400105258,-1.85982285092517,-1.31318572920054,0.477522083345658,1.22312673979763,-2.51327412287171,-5.52920307031824,-3.01592894744475,4.77522083345607
254,2.11666666666667,44.944,-6.828,18.316,-17.896,0.784420779016331,-0.119171081326173,0.319674505795281,-0.312344122936905,-1.83887889990123,-1.26710903694789,0.502654824574364,1.18333323285216,-2.51327412287169,-7.28849495632816,-2.76460153515903,4.52389342116954
255,2.125,45.822,-6.223,18.076,-18.461,0.799744769848842,-0.108611839351607,0.315485715590495,-0.322205233210673,-1.8179349488773,-1.20637157897849,0.525693170700689,1.14563412100908,-2.51327412287329,-8.29380460547729,-2.51327412287249,4.52389342116872
256,2.13333333333333,46.69,-5.647,17.825,-19.008,0.814894227756152,-0.09855874286012,0.311104939167989,-0.331752184219082,-1.79699099785336,-1.13725654059951,0.546637121724627,1.10793500916601,-3.2672563597313,-9.55044166691313,-3.51858377202022,5.52920307031886
257,2.14166666666667,47.548,-5.104,17.564,-19.537,0.829869152738264,-0.089081605021791,0.306549629820284,-0.340984975962132,-1.76976386152227,-1.05766952670857,0.575958653158128,1.06185831691335,-3.5185837720226,-9.55044166691272,-3.26725635973369,6.53451271946657
258,2.15,48.393,-4.599,17.289,-20.044,0.844617184917616,-0.080267692299219,0.3017499743773,-0.349833795269743,-1.74044233008874,-0.978082512817628,0.603185789489242,1.00740404425113,-5.0265482457434,-9.55044166691332,-4.02123859659567,8.04247719318895
259,2.15833333333333,49.224,-4.132,17.001,-20.525,0.859120871001689,-0.072117004692406,0.296723426131556,-0.358228828971836,-1.69855442804088,-0.898495498926683,0.636696111127539,0.940383400974555,-6.53451271946577,-10.5557513160616,-3.26725635973289,8.79645943005253
260,2.16666666666667,50.035,-3.703,16.697,-20.974,0.873275491235363,-0.06462954220135,0.291417625205493,-0.366065357313291,-1.64410015537867,-0.81053090462617,0.663923247458647,0.867079572390784,-8.04247719318975,-11.0584061406363,-2.5132741228709,9.04778684233907
261,2.175,50.82,-3.316,16.38,-21.388,0.886976325863518,-0.057875117996132,0.285884931476671,-0.373291020416547,-1.57707951210209,-0.718377520120868,0.684867198482571,0.791681348704625,-9.80176907921141,-11.5610609652145,-1.50796447371952,9.55044166691588
262,2.18333333333333,51.573,-2.973,16.053,-21.766,0.900118655131036,-0.051888638661792,0.28017770482265,-0.379888364989086,-1.49539810310866,-0.622035345410747,0.6974335690969,0.71209433481366,-11.3097335529109,-12.8176980266416,0.502654824569381,9.55044166691026
263,2.19166666666667,52.287,-2.676,15.72,-22.106,0.912580305990275,-0.046705010783368,0.274365758413509,-0.385822484445866,-1.40115032350106,-0.515221195188729,0.693244778892155,0.632507320922737,-12.0637157897886,-12.8176980266465,2.01061929829863,9.55044166691132
264,2.2,52.956,-2.43,15.389,-22.408,0.924256558686117,-0.042411500823462,0.268588718589407,-0.391093378786889,-1.30061935858616,-0.408407044966675,0.676489618073,0.55292030703181,-12.5663706143553,-14.0743350880825,4.02123859659407,9.04778684233987
265,2.20833333333333,53.577,-2.235,15.066,-22.672,0.935095053341002,-0.039008108782073,0.262951305105466,-0.395701048012154,-1.19589960346653,-0.291120919232655,0.642979296434716,0.477522083345645,-13.0690254389347,-14.828317324944,6.28318530718004,9.04778684233747
266,2.21666666666667,54.148,-2.096,14.759,-22.9,0.94506088336989,-0.036582101121801,0.257593144301843,-0.399680398706701,-1.08699105814208,-0.167551608191456,0.590619418874882,0.402123859659499,-13.0690254389363,-16.0849543863798,7.53982236861509,8.29380460547708
267,2.225,54.667,-2.016,14.477,-23.092,0.95411914218774,-0.035185837720206,0.252671315811219,-0.403031430870531,-0.978082512817607,-0.033510321638291,0.52778756580309,0.333008821280524,-12.5663706143553,-16.5876092109542,8.54513201776441,8.04247719319134
268,2.23333333333333,55.134,-2,14.225,-23.251,0.962269829794553,-0.034906585039887,0.248273086096193,-0.405806504381202,-0.87336275769798,0.104719755119659,0.45657813232172,0.26598817800393,-12.8176980266498,-17.5929188601031,9.80176907920065,6.53451271946577
269,2.24166666666667,55.551,-2.05,14.007,-23.378,0.96954785277537,-0.035779249665884,0.244468268326846,-0.408023072531234,-0.766548607475899,0.251327412287185,0.374896723328382,0.211533905341715,-12.0637157897838,-18.0955736846774,11.5610609652108,5.02654824574339
270,2.25,55.917,-2.17,13.828,-23.479,0.975935757837669,-0.037873644768277,0.241344128965776,-0.409785855075749,-0.666017642561034,0.402123859659496,0.278554548618293,0.169646003293854,-12.0637157897822,-18.5982285092515,12.315043202072,4.272566008883
271,2.25833333333333,56.235,-2.362,13.695,-23.56,0.981485904859011,-0.041224676932106,0.239022841060623,-0.411199571769864,-0.565486677646183,0.557109097236591,0.175929188601027,0.134041286553162,-12.3150432020735,-18.0955736846775,13.0690254389331,3.76991118430754
272,2.26666666666667,56.505,-2.628,13.611,-23.624,0.986198293839396,-0.045867252742411,0.237556764488948,-0.41231658249114,-0.462861317628904,0.707905544608903,0.067020643276584,0.102625360017266,-11.8123883775005,-16.5876092109542,12.063715789785,3.51858377202101
273,2.275,56.726,-2.966,13.579,-23.673,0.990055471486303,-0.051766465614152,0.23699825912831,-0.413171793824618,-0.3644247478164,0.846135621366854,-0.033510321638291,0.073303828583758,-13.0690254389315,-14.8283173249439,11.0584061406357,4.52389342116714
274,2.28333333333333,56.9,-3.37,13.595,-23.708,0.993092344384773,-0.058817595792209,0.237277511808629,-0.413782659062816,-0.255516202491971,0.969704932408053,-0.125663706143588,0.035604716740698,-14.0743350880809,-12.0637157897848,8.29380460547788,5.78053048260698
275,2.29166666666667,57.022,-3.833,13.655,-23.725,0.995221646072207,-0.066898470228943,0.238324709359826,-0.414079365035655,-0.138230076757964,1.07023589732293,-0.19477874452257,-0.01256637061436,-15.582299561808,-9.04778684233866,6.53451271946697,7.28849495632936
276,2.3,57.088,-4.344,13.748,-23.719,0.996373563378523,-0.075817102706634,0.23994786556418,-0.413974645280535,-0.008377580409564,1.14563412100908,-0.249233017184794,-0.073303828583771,-17.3415914478145,-5.78053048259774,3.76991118430575,9.04778684233652
277,2.30833333333333,57.092,-4.891,13.867,-23.684,0.996443376548603,-0.085364053715043,0.242024807374054,-0.413363780042337,0.136135681655556,1.19380520836406,-0.280648943720675,-0.148702052269908,-18.8495559215376,-2.7646015351663,2.26194671058604,10.5557513160618
278,2.31666666666667,57.027,-5.461,14.001,-23.613,0.995308912534806,-0.09531243045141,0.244363548571726,-0.412124596273421,0.293215314335043,1.21684355449045,-0.299498499642227,-0.236666646570428,-20.1061929829736,0,1.75929188601051,12.0637157897862
279,2.325,56.887,-6.042,14.144,-23.5,0.992865451582014,-0.105452793405497,0.246859369402078,-0.410152374218667,0.460766922526489,1.21684355449045,-0.314159265358981,-0.337197611485313,-20.1061929829784,2.5132741228719,1.75929188601051,13.3203528512197
280,2.33333333333333,56.667,-6.623,14.294,-23.339,0.989025727227627,-0.115593156359584,0.249477363280069,-0.407342394122957,0.628318530717975,1.19589960346652,-0.328820031075735,-0.448200551912143,-20.8601752198348,4.02123859659526,2.26194671058437,14.3256625003706
281,2.34166666666667,56.367,-7.194,14.451,-23.125,0.983789739471644,-0.125558986388472,0.252217530205701,-0.403607389523689,0.802153324216597,1.16238928182823,-0.347669586997271,-0.567581072748564,-20.6088478075498,6.03185789489192,2.01061929829704,15.5822995618032
282,2.35,55.984,-7.749,14.617,-22.854,0.977105128436505,-0.135245563737041,0.255114776764011,-0.398877547250784,0.973893722612845,1.11212379937079,-0.364424747816413,-0.697433569096924,-20.3575203952601,6.28318530718004,2.26194671058517,16.5876092109566
283,2.35833333333333,55.519,-8.28,14.791,-22.521,0.968989347414732,-0.14451326206513,0.258151649662481,-0.393065600841643,1.14353972590668,1.05976392181096,-0.383274303737956,-0.835663645854895,-19.6035381584021,7.03716754404123,2.01061929829704,16.5876092109526
284,2.36666666666667,54.973,-8.786,14.974,-22.122,0.959459849698843,-0.153344628080222,0.261345602193631,-0.386101737126186,1.30690254389336,1.00112085894395,-0.400029464557098,-0.973893722612832,-18.346901096963,6.53451271946657,2.51327412287249,16.0849543863811
285,2.375,54.349,-9.264,15.165,-21.657,0.948568995166398,-0.161687301904755,0.26467918106494,-0.377985956104412,1.45979338636805,0.946666586281728,-0.420973415581036,-1.10793500916601,-16.0849543863827,6.28318530717923,3.76991118430754,15.3309721495183
286,2.38333333333333,53.652,-9.716,15.366,-21.128,0.936404050279998,-0.169576190123769,0.268187292861449,-0.368753164361362,1.59383467292124,0.894306708721901,-0.452389342116932,-1.23569311041199,-14.0743350880808,5.27787565803153,4.52389342116953,14.0743350880817
287,2.39166666666667,52.891,-10.143,15.582,-20.538,0.923122094672321,-0.177028746029785,0.271957204045756,-0.358455721774595,1.71112079865525,0.850324411571639,-0.490088453960011,-1.35297923614601,-11.309733552921,4.52389342116953,5.27787565803152,11.5610609652115
288,2.4,52.074,-10.549,15.816,-19.892,0.908862754683527,-0.184114782792882,0.276041274495423,-0.347180894806712,1.80536857826292,0.812625299728559,-0.534070751110273,-1.4493214108561,-8.79645943005573,3.51858377201982,6.53451271946577,9.80176907919865
289,2.40833333333333,51.212,-10.937,16.071,-19.2,0.893818016531336,-0.19088666029062,0.280491864088009,-0.335103216382911,1.87867240684672,0.783303768295061,-0.588525023772488,-1.53100281984942,-6.03185789488952,2.26194671058517,8.04247719318975,6.53451271946817
290,2.41666666666667,50.315,-11.311,16.352,-18.469,0.878162413140947,-0.197414191693079,0.285396239286113,-0.322344859550833,1.92893788930413,0.764454212373518,-0.655545667049069,-1.58545709251166,-4.77522083345525,1.7592918860097,9.29911425462639,3.2672563597329
291,2.425,49.394,-11.676,16.665,-17.712,0.862087930730079,-0.203784643462858,0.290859119844855,-0.309132717113236,1.96873139624959,0.749793446656771,-0.733038285837622,-1.61268422884277,-4.27256600887262,2.01061929830292,10.8070787283435,-1.03117514527185E-11
292,2.43333333333333,48.454,-12.034,17.015,-16.942,0.845681835761332,-0.210032922184998,0.296967772226835,-0.295693681872879,2.0043361129902,0.73303828583758,-0.823097275240484,-1.61268422884268,-4.02123859660664,2.76460153515419,10.8070787283535,-1.50796447371198
293,2.44166666666667,47.497,-12.384,17.408,-16.172,0.828979034819747,-0.216141574566978,0.303826916187173,-0.282254646632523,2.03784643462859,0.709999939711294,-0.913156264643434,-1.60011785822841,-4.7752208334553,4.52389342116873,10.3044239037749,-2.76460153515984
294,2.45,46.524,-12.723,17.844,-15.408,0.811996981197842,-0.222058240731238,0.311436551725868,-0.268920331147286,2.07763994157405,0.672300827868221,-0.999026463841558,-1.57707951210208,-5.78053048260456,5.78053048260539,8.79645943005093,-1.7592918860109
295,2.45833333333333,45.532,-13.044,18.321,-14.655,0.794683315018058,-0.22766074763014,0.319761772257881,-0.255778001879769,2.12581102892909,0.624129740513176,-1.07233029242532,-1.56241874638532,-6.28318530718242,6.53451271946737,7.53982236861669,-1.25663706143504
296,2.46666666666667,44.517,-13.342,18.833,-13.909,0.776968223110316,-0.232861828801083,0.328697858028092,-0.242757845659891,2.17817090648894,0.569675467850948,-1.13516214549712,-1.55194677087336,-6.28318530717767,6.28318530717923,5.78053048260459,-0.251327412287329
297,2.475,43.477,-13.614,19.375,-13.168,0.758816798889575,-0.237609124366508,0.338157542573901,-0.229824955902613,2.23053078404876,0.517315590291122,-1.18333323285216,-1.54985237577097,-6.53451271946894,5.52920307031806,4.52389342116954,0
298,2.48333333333333,42.412,-13.861,19.94,-12.428,0.740229042355835,-0.241920087618934,0.348018652847669,-0.216909519437855,2.284985056711,0.471238898038471,-1.22103234469524,-1.54985237577097,-5.78053048260302,4.52389342116993,3.76991118430673,0.753982236862385
299,2.49166666666667,41.321,-14.086,20.523,-11.688,0.721187500216577,-0.245847078435921,0.358193922386796,-0.203994082973097,2.33315614406602,0.433539786195389,-1.25244827123113,-1.55613556107815,-4.27256600888219,3.26725635973249,2.51327412287249,0.753982236860787
300,2.5,40.207,-14.293,21.121,-10.945,0.70174453234936,-0.249459909987549,0.368630991313722,-0.191026286630779,2.36876086080671,0.406312649864285,-1.27339222225507,-1.56241874638533,-2.51327412287329,2.01061929829824,2.26194671058598,1.00530964914931
301,2.50833333333333,39.076,-14.487,21.729,-10.199,0.682004858509304,-0.252845848736418,0.379242593165848,-0.178006130410902,2.38970481183065,0.389557489045133,-1.29224177817662,-1.5707963267949,0.502654824574657,0.502654824573858,2.76460153515742,0.502654824574258
302,2.51666666666667,37.935,-14.673,22.346,-9.449,0.662090651744049,-0.256092161145128,0.390011274650653,-0.164916161020944,2.38551602162586,0.385368698840351,-1.31528012430293,-1.57498511699969,3.518583772021,-1.50796447372317,4.27256600888301,0
303,2.525,36.796,-14.857,22.974,-8.697,0.642211351563833,-0.259303566968798,0.400971942353177,-0.151791285045947,2.35619449019235,0.39793506945471,-1.35088484104362,-1.57498511699969,6.28318530717927,-2.76460153515823,7.28849495632776,-1.7592918860101
304,2.53333333333333,35.671,-15.047,23.619,-7.945,0.622576397478897,-0.262619692547587,0.412229316028541,-0.138666409070949,2.30383461263253,0.420973415581029,-1.41162229901302,-1.56032435128294,10.3044239037765,-4.272566008883,10.0530964914884,-3.26725635973327
