,,Elbow angle (degrees),,,,Elbow angle (rad),,,,Elbow angular velocity (rad/s),,,,Elbow angular acceleration (rad/s^2),,,
,,,,,,,,,,,,,,,,,
MAX,,57,1.524,45.594,19.747,0.994837673636768,0.026598817800394,0.795765419154295,0.34465016739132,2.55097323471493,1.54566358556618,2.58029476614838,0.531976356007879,25.1327412287156,16.0849543863803,18.5982285092481,11.8123883774969
MIN,,20.339,-26.852,15.738,11.669,0.354982516563127,-0.468655810745517,0.274679917678868,0.203662470415218,-2.44625347959525,-1.65038334068585,-1.94988184032807,-0.68277280338019,-25.8867234655782,-22.8707945181338,-25.6353960532889,-8.29380460547788
,,,,,,,,,,,,,,,,,
frame,t (sec),R_Elbow_Ang,R_Shl_Flex_Ang,L_Elbow_Ang,L_Shl_Add_Ang,R_Elbow_Ang,R_Shl_Flex_Ang,L_Elbow_Ang,L_Shl_Flex_Ang,R_Elbow_Ang_Vel,R_Shl_Flex_Vel,L_Elbow_Ang_Vel,L_Shl_Flex_Vel,R_Elbow_Ang_Acc,R_Shl_Flex_Acc,L_Elbow_Ang_Acc,L_Shl_Flex_Acc
83,0.691666666666667,24.222,-21.875,43.933,15.048,0.422753651418067,-0.381790773873759,0.766775500278669,0.262637145840107,0.240855436775223,0.875457152800362,-0.936194610769773,-0.029321531433502,3.76991118430948,5.02654824574552,-17.8442462723961,-4.77522083345605
84,0.7,24.107,-22.293,44.38,15.062,0.420746522778273,-0.389086250147096,0.774577122035084,0.262881491935386,0.209439510239311,0.833569250752482,-0.787492558499806,0.010471975511965,3.26725635973171,6.78584013175088,-17.5929188600972,-5.52920307031799
85,0.708333333333333,24.007,-22.691,44.756,15.057,0.419001193526279,-0.396032660570033,0.781139560022582,0.262794225472786,0.182212373908213,0.777020582987891,-0.640884901332328,0.056548667764616,2.01061929829784,8.79645943005413,-17.3415914478153,-6.53451271946657
86,0.716666666666667,23.92,-23.062,45.062,15.03,0.417482757077044,-0.402507832094932,0.786480267533685,0.262322986574748,0.165457213089065,0.703716754404107,-0.496371639267201,0.111002940426837,0.753982236861989,10.0530964914868,-17.5929188601051,-7.03716754404203
87,0.725,23.841,-23.398,45.299,14.977,0.416103946967968,-0.408372138381633,0.790616697860911,0.261397962071191,0.159174027781882,0.619940950308384,-0.349763982099659,0.169646003293854,-1.25663706143638,10.8070787283488,-17.3415914478141,-6.78584013175274
88,0.733333333333333,23.765,-23.694,45.466,14.896,0.414777496736452,-0.413538312967536,0.793531397711742,0.259984245377075,0.169646003293851,0.529881960905478,-0.205250720034542,0.226194671058459,-2.26194671058461,11.5610609652098,-17.0902640355299,-7.0371675440423
89,0.741666666666667,23.684,-23.947,45.564,14.788,0.413363780042337,-0.417953995975082,0.795241820378696,0.258099289784921,0.18849555921539,0.433539786195395,-0.062831853071792,0.284837733925479,-3.01592894744476,11.3097335529234,-17.3415914478169,-6.03185789489191
90,0.75,23.594,-24.154,45.594,14.652,0.411792983715542,-0.42156682752671,0.795765419154295,0.255725642002209,0.213628300444096,0.3392920065877,0.081681408993349,0.335103216382912,-3.51858377202142,11.561060965212,-18.3469010969643,-5.02654824574359
91,0.758333333333333,23.492,-24.316,45.555,14.492,0.410012747878508,-0.424394260914941,0.795084740746017,0.252933115199018,0.242949831877608,0.242949831877601,0.23457225146805,0.376991118430775,-4.02123859659601,11.5610609652086,-18.34690109696,-3.76991118430769
92,0.766666666666667,23.376,-24.432,45.443,14.312,0.407988165946195,-0.426418842847255,0.793129971983783,0.249791522545428,0.276460153515908,0.146607657167528,0.387463093942718,0.408407044966672,-4.02123859659407,11.0584061406369,-18.3469010969679,-2.51327412287169
93,0.775,23.244,-24.502,45.258,14.117,0.405684331333562,-0.427640573323651,0.789901112867594,0.246388130504039,0.309970475154192,0.054454272662221,0.54035393641745,0.429350995990603,-3.51858377202101,11.3097335529234,-19.1008833338274,-0.251327412288135
94,0.783333333333333,23.096,-24.528,45,13.912,0.40310124404061,-0.428094358929169,0.785398163397448,0.242810205537451,0.3392920065877,-0.039793506945474,0.699527964199345,0.431445391093004,-2.26194671058379,11.3097335529216,-20.8601752198318,0.502654824576143
95,0.791666666666667,22.934,-24.509,44.666,13.706,0.40027381065238,-0.42776274637129,0.779568763695787,0.239214827278343,0.358141562509232,-0.134041286553154,0.873362757697942,0.427256600888203,-0.502654824575223,10.8070787283504,-22.619467105848,1.50796447372167
96,0.8,22.763,-24.445,44.249,13.502,0.397289297631469,-0.426645735650014,0.772290740714971,0.235654355604274,0.362330352714025,-0.224100275956075,1.06185831691334,0.414690230273856,1.50796447372238,10.5557513160622,-24.881413816432,2.76460153515943
97,0.808333333333333,22.59,-24.338,43.742,13.304,0.394269878025519,-0.42477823335038,0.76344192140736,0.232198603685326,0.349763982099672,-0.312064870256593,1.26920343205028,0.391651884147527,3.01592894744795,10.5557513160614,-25.1327412287202,3.01592894744556
98,0.816666666666667,22.423,-24.189,43.136,13.117,0.391355178174688,-0.422177692764908,0.752865226140274,0.228934837984096,0.32463124087094,-0.400029464557105,1.47864294228961,0.366519142918814,5.02654824574385,9.80176907919868,-25.6353960532889,3.26725635973423
99,0.825,22.268,-23.998,42.43,12.942,0.388649917834097,-0.418844113893599,0.740543201621194,0.225880511793106,0.282743338823074,-0.481710873550427,1.69227124273368,0.339292006587696,7.03716754403988,9.55044166691357,-24.1274315795716,3.76991118430775
100,0.833333333333333,22.133,-23.768,41.622,12.78,0.386293723343905,-0.414829856614012,0.72644094126508,0.223053078404875,0.224100275956075,-0.561297887441374,1.89333317256345,0.307876080051798,8.79645943005174,9.55044166691453,-22.3681396935604,3.51858377202022
101,0.841666666666667,22.026,-23.5,40.718,12.633,0.384426221044271,-0.410152374218667,0.710663164827051,0.220487444404444,0.150796447372311,-0.640884901332328,2.07973433667645,0.278554548618296,9.29911425462639,10.5557513160606,-19.1008833338274,2.26194671058437
102,0.85,21.954,-23.194,39.725,12.5,0.383169583982835,-0.404811666707565,0.693332045354747,0.218166156499291,0.073303828583758,-0.728849495632833,2.23890836445835,0.25970499269676,8.79645943005094,11.8123883774968,-16.3362817986622,2.26194671058555
103,0.858333333333333,21.919,-22.846,38.656,12.376,0.382558718744637,-0.398737920910624,0.674674475650928,0.216001948226818,0,-0.827286065445306,2.37504404611386,0.240855436775213,6.78584013175381,13.5716802635089,-12.315043202074,1.25663706143505
104,0.866666666666667,21.919,-22.451,37.522,12.261,0.382558718744637,-0.391843870365247,0.654882441933312,0.213994819587025,-0.056548667764616,-0.940383400974548,2.47766940613115,0.230383461263255,5.02654824574259,14.5769899126555,-8.04247719319132,1.00530964914932
105,0.875,21.946,-22.002,36.339,12.151,0.383029957642676,-0.384007342023792,0.634235196882219,0.212074957409831,-0.09843656981247,-1.06185831691334,2.54469004940774,0.222005880853677,4.77522083345824,15.0796447372307,-4.27256600887649,1.75929188601044
106,0.883333333333333,21.993,-21.495,35.124,12.045,0.383850262391113,-0.375158522716181,0.613029446470488,0.210224908402717,-0.138230076757956,-1.18752202305693,2.58029476614838,0.207345115136923,5.5292030703166,14.0743350880842,1.00530964914195,2.01061929829668
107,0.891666666666667,22.059,-20.928,33.892,11.946,0.385002179697429,-0.365262505857373,0.591526990085918,0.208497032443243,-0.184306769010594,-1.30480814879097,2.57191718573886,0.190589954317784,7.03716754404362,12.8176980266458,4.52389342117037,3.51858377202141
108,0.9,22.147,-20.305,32.664,11.855,0.386538069439184,-0.354389104617449,0.570094346871428,0.206908782823928,-0.242949831877624,-1.41162229901302,2.53421807389578,0.161268422884273,9.80176907919786,10.3044239037749,9.29911425462556,4.27256600888141
109,0.908333333333333,22.263,-19.631,31.454,11.778,0.388562651371498,-0.342625585459007,0.548975862922296,0.205564879299892,-0.32463124087094,-1.49749249821114,2.45672545510723,0.125663706143594,12.3150432020721,7.79114978089991,12.0637157897892,5.27787565803165
110,0.916666666666667,22.418,-18.916,30.281,11.718,0.391267911712089,-0.330146481307247,0.528503150796403,0.204517681748696,-0.427256600888206,-1.56241874638531,2.35619449019232,0.081681408993331,15.0796447372315,6.03185789489594,15.0796447372278,7.28849495632753
111,0.925,22.622,-18.17,29.156,11.679,0.394828383386157,-0.31712632508737,0.508868196711467,0.203837003340418,-0.552920307031803,-1.61268422884277,2.23053078404876,0.020943951023934,16.3362817986676,3.26725635973207,16.8389366232407,7.79114978090282
112,0.933333333333333,22.886,-17.4,28.091,11.669,0.399436052611422,-0.303687289847013,0.490280440177727,0.203662470415218,-0.689055988687366,-1.63991136517387,2.09020631218842,-0.043982297150256,17.090264035528,1.25663706143664,18.0955736846773,9.29911425462599
113,0.941666666666667,23.215,-16.617,27.093,11.69,0.405178185850484,-0.290021361803898,0.472862054242824,0.204028989558137,-0.831474855650099,-1.65038334068585,1.93940986481611,-0.121474915938806,16.5876092109526,-1.00530964915113,18.095573684681,9.5504416669126
114,0.95,23.612,-15.829,26.167,11.748,0.412107142980901,-0.276268167298182,0.456700305369356,0.205041280524294,-0.969704932408037,-1.64200576027625,1.78861341744377,-0.201061929829744,16.0849543863824,-3.26725635973142,18.5982285092481,9.55044166691352
115,0.958333333333333,24.075,-15.045,25.313,11.844,0.420188017417635,-0.262584785962547,0.441795193557325,0.206716796606208,-1.10374621896123,-1.61477862394516,1.6336281798667,-0.28064894372069,16.8389366232407,-5.0265482457434,18.346901096963,9.55044166691332
116,0.966666666666667,24.602,-14.274,24.533,11.978,0.429385902575645,-0.249128297429671,0.428181625391769,0.209055537803881,-1.24407069082156,-1.5728907218973,1.48073733739201,-0.360235957611634,16.3362817986668,-6.28318530717964,18.3469010969663,8.54513201776361
117,0.975,25.196,-13.523,23.826,12.15,0.439753158332491,-0.236020874747193,0.415842147580169,0.212057504117311,-1.38020637247712,-1.52053084433747,1.32784649491729,-0.431445391092998,15.8336269740905,-7.53982236861821,17.5929188601046,7.53982236861549
118,0.983333333333333,25.855,-12.797,23.192,12.356,0.451254878103134,-0.223349784377714,0.404776760122525,0.215652882376419,-1.51215326392787,-1.45769899126565,1.18123883774975,-0.494277244164793,15.3309721495197,-7.53982236861267,16.8389366232394,6.53451271946648
119,0.991666666666667,26.577,-12.101,22.628,12.592,0.463856155302533,-0.211202292783834,0.394933103141277,0.219771859411126,-1.63991136517387,-1.39486713819387,1.04091436588942,-0.548731516827014,14.0743350880833,-7.79114978090242,15.8336269740922,5.52920307031884
120,1,27.36,-11.435,22.131,12.854,0.477522083345649,-0.199578399965552,0.386258816758865,0.224344622051351,-1.7571974909079,-1.32994089001969,0.908967474438652,-0.594808209079671,13.571680263507,-7.79114978090322,14.8283173249444,4.2725660088818
121,1.00833333333333,28.199,-10.8,21.697,13.138,0.492165395769881,-0.188495559215388,0.37868408780521,0.229301357127015,-1.87029482643712,-1.26501464184549,0.785398163397449,-0.630412925820353,13.0690254389339,-7.28849495632856,14.5769899126555,3.01592894744636
122,1.01666666666667,29.092,-10.196,21.322,13.439,0.50775118599019,-0.177953770533342,0.372139103110231,0.234554798175518,-1.97920337176157,-1.20427718387609,0.663923247458653,-0.655545667049072,13.3203528512146,-7.03716754404448,13.571680263512,2.26194671058221
123,1.025,30.037,-9.621,21.005,13.752,0.524244547421537,-0.167918127334374,0.366606409381409,0.24001767873426,-2.09020631218836,-1.14563412100905,0.550825911929387,-0.674395222970591,12.5663706143649,-6.53451271946355,12.3150432020675,1.00530964915185
124,1.03333333333333,31.035,-9.074,20.742,14.074,0.54166293335644,-0.158371176325965,0.362016193448664,0.245637638925682,-2.19492606730807,-1.09117984834686,0.448200551912156,-0.68277280338019,11.3097335529258,-6.03185789489149,12.0637157897862,-7.99360577730116E-13
125,1.04166666666667,32.083,-8.553,20.528,14.4,0.559953983917341,-0.149278010923075,0.358281188849396,0.251327412287183,-2.28917384691579,-1.04091436588943,0.347669586997271,-0.682772803380183,9.55044166691214,-4.77522083345727,10.5557513160622,-0.753982236861986
126,1.05,33.176,-8.056,20.362,14.726,0.579030432641639,-0.140603724540663,0.355383942291085,0.257017185648685,-2.36876086080672,-1.00112085894395,0.259704992696753,-0.676489618073,6.53451271946415,-2.5132741228717,8.54513201776361,-1.50796447372239
127,1.05833333333333,34.307,-7.578,20.238,15.049,0.598770106481695,-0.13226105071613,0.353219734018612,0.262654599132627,-2.42321513346892,-0.980176907920018,0.18849555921539,-0.663923247458647,2.76460153515987,-1.00530964914852,6.28318530718004,-1.7592918860105
128,1.06666666666667,35.464,-7.11,20.148,15.366,0.618963565927269,-0.124092909816797,0.351648937691817,0.268187292861449,-2.44625347959525,-0.971799327510448,0.136135681655556,-0.649262481741893,-0.753982236859588,1.25663706143564,3.26725635973288,-2.01061929829704
129,1.075,36.632,-6.646,20.083,15.676,0.639349011590563,-0.115994582087543,0.350514473678021,0.273597813542631,-2.43997029428809,-0.982271303022411,0.108908545324449,-0.632507320922751,-4.27256600888224,1.75929188601031,0.753982236861989,-2.76460153515981
130,1.08333333333333,37.797,-6.177,20.031,15.978,0.659682097376297,-0.10780898789569,0.349606902466984,0.278868707883654,-2.4043655775474,-0.996932068739164,0.102625360017266,-0.609468974796419,-7.28849495633764,2.01061929829439,-1.75929188601013,-2.76460153516011
131,1.09166666666667,38.945,-5.701,19.982,16.269,0.679718477189192,-0.099501220656197,0.348751691133507,0.283947616006957,-2.34362811957792,-1.01368722955828,0.117286125734017,-0.586430628670085,-8.54513201775349,0.502654824577495,-4.02123859659514,-3.0159289474452
132,1.1,40.064,-5.217,19.926,16.549,0.699248711519008,-0.091053827076544,0.34777430675239,0.288834537912542,-2.27241868609664,-1.0178760197631,0.150796447372311,-0.561297887441374,-9.04778684234223,0,-5.78053048260458,-3.51858377201942
133,1.10833333333333,41.149,-4.731,19.854,16.817,0.718185533903147,-0.082571526911852,0.346517669690954,0.293512020307886,-2.19702046241046,-1.0178760197631,0.198967534727349,-0.531976356007879,-9.29911425462402,-1.00530964914873,-7.03716754404203,-3.76991118430914
134,1.11666666666667,42.198,-4.245,19.759,17.071,0.736494037756567,-0.074089226747159,0.34485960690156,0.297945156607952,-2.11952784362193,-1.00949843935352,0.257610597594365,-0.50056042947197,-9.29911425462722,-2.26194671058466,-7.53982236861589,-4.52389342116873
135,1.125,43.21,-3.763,19.636,17.31,0.75415676978675,-0.065676739752547,0.342712851921607,0.302116493520218,-2.04203522483337,-0.990648883431985,0.320442450666164,-0.462861317628897,-9.55044166691212,-3.01592894744625,-7.28849495632775,-4.52389342116794
136,1.13333333333333,44.185,-3.29,19.483,17.531,0.771173729993695,-0.057421332390614,0.340042498166055,0.305973671167126,-1.96244821094243,-0.965516142203266,0.381179908635562,-0.425162205785831,-9.55044166691212,-5.02654824574359,-6.53451271946657,-4.77522083345846
137,1.14166666666667,45.122,-2.829,19.301,17.734,0.787527465084881,-0.04937536453892,0.336865998927425,0.309516689548674,-1.8828611970515,-0.923628240155403,0.435634181297783,-0.385368698840344,-9.04778684234644,-6.78584013175678,-5.78053048260463,-4.77522083345717
138,1.15,46.021,-2.388,19.093,17.918,0.80321797506031,-0.041678462537625,0.333235714083277,0.312728095372344,-1.80746297336528,-0.867079572390763,0.483805268652822,-0.345575191894868,-9.04778684233304,-8.04247719318711,-4.52389342117016,-4.5238934211675
139,1.15833333333333,46.884,-1.974,18.862,18.083,0.818280166505021,-0.034452799434368,0.32920400351117,0.315607888638135,-1.73206474967917,-0.800058929114203,0.521504380495907,-0.307876080051804,-8.04247719318655,-9.2991142546257,-3.76991118430754,-4.52389342116954
140,1.16666666666667,47.711,-1.592,18.613,18.23,0.832714039419014,-0.02778564169175,0.324858133673704,0.318173522638566,-1.66504410640261,-0.722566310325655,0.552920307031803,-0.270176968208725,-8.29380460547787,-10.5557513160618,-2.51327412287249,-3.51858377202101
141,1.175,48.506,-1.247,18.349,18.359,0.846589406972369,-0.021764255772369,0.320250464448439,0.320424997373639,-1.59592906802363,-0.634601716025141,0.57386425805574,-0.240855436775217,-9.04778684234228,-11.8123883774977,-1.50796447372239,-3.01592894744635
142,1.18333333333333,49.268,-0.944,18.075,18.474,0.859888815872566,-0.016475908138827,0.315468262297975,0.322432126013432,-1.52053084433745,-0.53616514621266,0.586430628670094,-0.215722695546497,-9.29911425462399,-13.0690254389337,-0.251327412287329,-2.01061929829704
143,1.19166666666667,49.994,-0.688,17.795,18.577,0.872559906242045,-0.012007865253721,0.310581340392391,0.324229815142987,-1.44303822554891,-0.427256600888213,0.588525023772488,-0.198967534727355,-10.0530964914852,-14.3256625003696,1.00530964914772,-1.25663706143585
144,1.2,50.683,-0.484,17.514,18.672,0.884585224788286,-0.008447393579653,0.305676965194287,0.325887877932381,-1.3592624214532,-0.307876080051801,0.580147443362924,-0.18849555921539,-9.29911425462719,-16.336281798667,2.5132741228733,-0.502654824574657
145,1.20833333333333,51.332,-0.337,17.237,18.762,0.895912411633729,-0.005881759579221,0.300842403166263,0.327458674259176,-1.28176980266464,-0.171740398396243,0.55920349233898,-0.184306769010601,-8.79645943005642,-17.3415914478159,4.02123859659655,-0.251327412287915
146,1.21666666666667,51.944,-0.255,16.97,18.85,0.906593826655934,-0.004450589592586,0.296182374063438,0.328994564000931,-1.20846597408084,-0.027227136331111,0.525693170700675,-0.182212373908202,-7.2884949563229,-18.8495559215383,5.52920307031463,0.251327412287109
147,1.225,52.521,-0.242,16.719,18.937,0.916664376439942,-0.004223696789826,0.291801597640932,0.330513000450166,-1.14772851611148,0.129852496348379,0.479616478448052,-0.184306769010594,-6.28318530718082,-20.1061929829748,6.7858401317555,0.251327412288927
148,1.23333333333333,53.069,-0.304,16.49,19.025,0.926228780740871,-0.005305800926063,0.287804793653865,0.332048890191921,-1.09536863855164,0.297404104539835,0.423067810683423,-0.186401164113002,-5.27787565803153,-21.1115026321235,7.53982236861509,0.502654824573058
149,1.24166666666667,53.592,-0.446,16.288,19.114,0.935356852728801,-0.007784168463895,0.284279228564836,0.333602233226196,-1.05138634140138,0.473333293140864,0.360235957611631,-0.190589954317778,-5.27787565802833,-20.8601752198364,8.04247719319054,7.99360577730116E-13
150,1.25,54.094,-0.672,16.116,19.205,0.944118405573813,-0.011728612573402,0.281277262251406,0.335190482845511,-1.00740404425114,0.6471680866395,0.293215314335043,-0.190589954317784,-5.78053048260777,-21.1115026321236,8.29380460547548,0
151,1.25833333333333,54.575,-0.981,15.976,19.296,0.952513439275905,-0.017121679962064,0.278833801298614,0.336778732464826,-0.959232956896078,0.823097275240529,0.224100275956081,-0.190589954317784,-7.03716754404043,-19.1008833338259,8.29380460547868,-0.753982236861986
152,1.26666666666667,55.033,-1.374,15.869,19.387,0.960507047250039,-0.023980823922402,0.27696629899898,0.338366982084141,-0.900589894029075,0.982271303022411,0.154985237577093,-0.184306769010601,-8.54513201776387,-17.3415914478122,7.79114978090271,-1.75929188601105
153,1.275,55.463,-1.843,15.795,19.475,0.968011963033615,-0.032166418114256,0.275674755352504,0.339902871825896,-0.829380460547709,1.12678456508751,0.090058989402904,-0.169646003293842,-11.3097335529261,-14.57698991266,7.28849495632728,-2.26194671058377
154,1.28333333333333,55.859,-2.381,15.752,19.556,0.974923466871513,-0.041556289489985,0.274924263774147,0.341316588520011,-0.73513268093999,1.24825948102635,0.029321531433508,-0.150796447372311,-13.3203528512165,-11.5610609652106,6.53451271946737,-3.51858377202021
155,1.29166666666667,56.21,-2.977,15.738,19.628,0.981049572546013,-0.051958451831871,0.274679917678868,0.342573225581447,-0.624129740513186,1.34460165573644,-0.02513274122872,-0.121474915938809,-15.8336269740946,-9.04778684233847,6.03185789489191,-4.2725660088822
156,1.3,56.508,-3.619,15.75,19.686,0.986250653716956,-0.063163465629675,0.274889357189107,0.343585516547604,-0.492182849062399,1.41999987942259,-0.075398223686152,-0.085870199198124,-17.5929188601019,-6.0318578948925,5.27787565803152,-5.27787565803152
157,1.30833333333333,56.743,-4.297,15.786,19.727,0.990352177459142,-0.074996797958196,0.275517675719825,0.344301101540921,-0.345575191894884,1.47026536188003,-0.119380520836414,-0.041887902047862,-19.352210746114,-3.76991118430814,4.52389342116953,-5.27787565803072
158,1.31666666666667,56.908,-4.999,15.843,19.747,0.993231970724933,-0.087249009307197,0.276512513393462,0.34465016739132,-0.184306769010601,1.50168128841593,-0.157079632679494,0.002094395102394,-21.1115026321245,-1.25663706143544,4.52389342116873,-5.27787565803072
159,1.325,56.996,-5.716,15.918,19.746,0.994767860466688,-0.099763020043996,0.277821510332457,0.3446327140988,-0.008377580409564,1.51215326392789,-0.194778744522566,0.04607669225265,-22.8707945181334,1.25663706143563,4.52389342116953,-4.77522083345686
160,1.33333333333333,57,-6.438,16.011,19.724,0.994837673636768,-0.112364297243395,0.279444666536812,0.344248741663362,0.182212373908213,1.50168128841593,-0.232477856365646,0.085870199198124,-24.6300864041395,4.77522083346135,5.02654824574252,-4.27256600888182
161,1.34166666666667,56.913,-7.155,16.122,19.683,0.993319237187533,-0.124878307980194,0.281381982006526,0.343533156670044,0.387463093942708,1.46188778147042,-0.2743657584135,0.121474915938806,-25.384068641012,6.78584013174946,5.78053048260611,-2.76460153515854
162,1.35,56.728,-7.853,16.253,19.625,0.990090378071343,-0.137060706159115,0.283668363326638,0.342520865703887,0.59899699928448,1.40533911370584,-0.322536845768552,0.144513262065127,-25.8867234655782,9.04778684233786,5.78053048260538,-2.26194671058437
163,1.35833333333333,56.442,-8.524,16.407,19.556,0.985098736410639,-0.148771865439997,0.28635617037471,0.341316588520011,0.814719694830964,1.32994089001969,-0.370707933123596,0.163362817986664,-25.1327412287154,9.55044166691372,6.78584013175469,-1.00530964914932
164,1.36666666666667,56.053,-9.159,16.584,19.478,0.978309405620381,-0.159854706190161,0.28944540315074,0.339955231703456,1.02415920507026,1.25035387612874,-0.427256600888219,0.171740398396241,-23.6247767549978,9.29911425462519,7.03716754404043,-0.251327412288927
165,1.375,55.564,-9.756,16.788,19.396,0.969774745578129,-0.170274321824567,0.293005874824808,0.33852406171682,1.22103234469524,1.1728612573402,-0.485899663755222,0.173834793498649,-22.3681396935603,9.04778684233946,8.29380460547708,-0.502654824571463
166,1.38333333333333,54.981,-10.316,17.02,19.313,0.959599476039002,-0.180048165635735,0.297055038689435,0.337075438437665,1.40743350880824,1.09746303365404,-0.555014702134198,0.178023583703411,-19.6035381583989,8.04247719318937,8.79645943005173,-0.753982236862788
167,1.39166666666667,54.309,-10.84,17.285,19.228,0.9478708634656,-0.189193690916185,0.30168016120722,0.33559190857347,1.5707963267949,1.03044239037746,-0.628318530717962,0.184306769010601,-17.592918860098,8.54513201776827,9.80176907919798,-1.25663706143602
168,1.4,53.559,-11.332,17.585,19.14,0.934780894075643,-0.197780710835997,0.306916148963203,0.334056018831715,1.71740398396238,0.959232956896055,-0.709999939711278,0.194778744522568,-14.074335088086,8.29380460547259,9.55044166691414,-2.51327412287145
169,1.40833333333333,52.739,-11.79,17.924,19.047,0.920469194209289,-0.205774318810131,0.312832815127464,0.33243286262736,1.83469010969643,0.890117918517116,-0.789586953602231,0.215722695546497,-11.8123883775021,7.28849495632895,9.04778684233987,-3.76991118430834
170,1.41666666666667,51.863,-12.215,18.301,18.944,0.905180109961819,-0.213191968131107,0.319412706407482,0.330635173497806,1.93312667950895,0.829380460547708,-0.864985177288396,0.2471386220824,-9.55044166690892,7.28849495632856,8.5451320177644,-4.77522083345606
171,1.425,50.94,-12.611,18.714,18.826,0.889070720965911,-0.220103471969005,0.326620916218219,0.328575684980452,2.01271369339986,0.768643002578304,-0.936194610769766,0.286932129027867,-8.54513201776603,7.03716754404083,8.79645943005093,-5.78053048260618
172,1.43333333333333,49.979,-12.978,19.161,18.689,0.872298106854246,-0.226508830323824,0.334422537974633,0.32618458390522,2.08392312688124,0.709999939711297,-1.00949843935352,0.335103216382918,-7.28849495632693,6.7858401317543,7.79114978090242,-6.03185789489112
173,1.44166666666667,48.984,-13.317,19.643,18.529,0.854932080796902,-0.232425496488085,0.342835024969246,0.323392057102029,2.14466058485063,0.653451271946678,-1.07442468752771,0.385368698840344,-5.78053048260621,6.53451271946657,7.28849495632856,-5.52920307031885
174,1.45,47.96,-13.629,20.156,18.345,0.83705990925648,-0.237870923754307,0.351788564031977,0.32018065127836,2.19283167220568,0.598996999284457,-1.13516214549711,0.431445391093001,-5.52920307031803,6.28318530717964,6.7858401317539,-5.02654824574419
175,1.45833333333333,46.913,-13.915,20.698,18.139,0.8187863119881,-0.242862565415011,0.361248248577786,0.316585273019251,2.23890836445833,0.546637121724627,-1.19171081326173,0.473333293140869,-4.02123859658681,5.0265482457458,6.28318530717607,-3.5185837720186
176,1.46666666666667,45.844,-14.176,21.267,17.913,0.80012874228428,-0.247417874762716,0.371179172021634,0.312640828909744,2.27241868609656,0.504749219676745,-1.24407069082153,0.502654824574357,-2.01061929830742,3.26725635973118,5.52920307032268,-2.51327412287245
177,1.475,44.759,-14.417,21.861,17.673,0.781191919900142,-0.251624118260022,0.38154642777848,0.308452038704958,2.28917384691579,0.477522083345651,-1.29014738307422,0.523598775598295,1.00530964915091,0.251327412287335,5.2778756580299,-0.753982236861986
178,1.48333333333333,43.666,-14.645,22.477,17.423,0.762115471175844,-0.25560346895457,0.392297655970765,0.304088715574972,2.28079626650619,0.475427688243257,-1.33412968022447,0.529881960905478,4.27256600888219,-1.25663706143585,4.77522083345527,-0.251327412288128
179,1.49166666666667,42.577,-14.872,23.114,17.17,0.743108835621626,-0.259565366356597,0.403415403305969,0.299673032567426,2.24519154976551,0.485899663755222,-1.37392318716993,0.531976356007879,6.03185789489109,-3.51858377202101,5.0265482457466,0.753982236862785
180,1.5,41.505,-15.104,23.77,16.916,0.724398906040246,-0.263614530221223,0.414864763199052,0.295239896267361,2.19492606730808,0.51522119518873,-1.41581108921782,0.525693170700689,6.534512719469,-4.52389342116954,5.02654824574098,1.50796447372239
181,1.50833333333333,40.457,-15.35,24.446,16.665,0.706107855479346,-0.26790804018113,0.426663188942534,0.290859119844855,2.14047179464584,0.55292030703181,-1.45769899126566,0.513126800086336,7.0371675440404,-6.0318578948911,6.28318530718164,2.26194671058516
182,1.51666666666667,39.435,-15.614,25.142,16.42,0.688270590523964,-0.272515709406395,0.438810680536414,0.286583063177469,2.08182873177884,0.603185789489235,-1.51005886882551,0.494277244164793,7.53982236861996,-7.03716754403991,7.03716754403382,3.01592894744706
183,1.525,38.441,-15.902,25.863,16.184,0.67092201775914,-0.277542257652138,0.451394504443293,0.282464086142762,2.01899687870701,0.661828852356235,-1.56870193169245,0.469144502936068,9.29911425462049,-7.03716754404396,9.29911425463275,3.76991118430674
184,1.53333333333333,37.477,-16.218,26.612,15.96,0.654097043769915,-0.28305749808844,0.464467020540731,0.278554548618295,1.9415042599185,0.720471915223269,-1.64619455048106,0.437728576400177,11.0584061406377,-7.53982236861429,8.79645943005176,4.2725660088814
185,1.54166666666667,36.55,-16.562,27.398,15.751,0.637917841603927,-0.289061430715301,0.478185308461406,0.274906810481627,1.84935087541319,0.783303768295054,-1.71949837906483,0.402123859659499,12.817698026645,-7.28849495632856,8.5451320177628,4.27256600888301
186,1.55,35.667,-16.936,28.219,15.559,0.622506584308818,-0.29558896211776,0.49251446162028,0.271555778317798,1.74253672519115,0.844041226264459,-1.79070781254618,0.366519142918808,13.0690254389331,-6.7858401317539,5.78053048260616,5.02654824574339
187,1.55833333333333,34.835,-17.339,29.074,15.384,0.607985444932225,-0.302622639003297,0.507437026724831,0.268501452126808,1.6336281798667,0.900589894029075,-1.83887889990123,0.324631240870946,11.3097335529242,-3.51858377202181,2.76460153515824,5.27787565803152
188,1.56666666666667,34.055,-17.769,29.952,15.229,0.594371876766669,-0.310127554786872,0.522761017557342,0.265796191786216,1.539380400259,0.92991142546259,-1.86191724602755,0.280648943720684,7.28849495632696,-0.502654824573058,-1.00530964914931,5.27787565802912
